mutation probability,stability,morality,cycle length,generation count,seed
0.01,0.001,0.9368,0,1000,19561925
0.01,0.001,0.9088,0,1000,19561926
0.01,0.001,0.9238,0,1000,19561927
0.01,0.001,0.9266,0,1000,19561928
0.01,0.001,0.9452,0,1000,19561929
0.01,0.001,0.9424,0,1000,19561930
0.1,0.001,0.8147,0,1000,19561831
0.1,0.001,0.806,0,1000,19561832
0.1,0.001,0.812,0,1000,19561833
0.1,0.001,0.7975,0,1000,19561834
0.1,0.001,0.803,0,1000,19561835
0.1,0.001,0.8091,0,1000,19561836
0.1,0.001,0.8021,0,1000,19561837
0.1,0.001,0.7972,0,1000,19561838
0.1,0.001,0.8085,0,1000,19561839
0.1,0.001,0.8126,0,1000,19561840
0.1,0.001,0.8092,0,1000,19561841
0.1,0.001,0.8194,0,1000,19561842
0.1,0.001,0.8059,0,1000,19561843
0.1,0.001,0.8112,0,1000,19561844
0.1,0.001,0.8153,0,1000,19561845
0.1,0.001,0.8318,0,1000,19561846
0.1,0.001,0.8086,0,1000,19561847
0.1,0.001,0.8149,0,1000,19561848
0.1,0.001,0.8029,0,1000,19561849
0.1,0.001,0.8066,0,1000,19561850
0.1,0.001,0.8019,0,1000,19561851
0.1,0.001,0.809,0,1000,19561852
0.1,0.001,0.8152,0,1000,19561853
0.1,0.001,0.8014,0,1000,19561854
0.1,0.001,0.8033,0,1000,19561855
0.1,0.001,0.8152,0,1000,19561856
0.1,0.001,0.8244,0,1000,19561857
0.1,0.001,0.8168,0,1000,19561858
0.1,0.001,0.8143,0,1000,19561859
0.1,0.001,0.8284,0,1000,19561860
0.1,0.001,0.8105,0,1000,19561861
0.1,0.001,0.8112,0,1000,19561862
0.1,0.001,0.8132,0,1000,19561863
0.1,0.001,0.8139,0,1000,19561864
0.1,0.001,0.831,0,1000,19561865
0.1,0.001,0.8265,0,1000,19561866
0.1,0.001,0.819,0,1000,19561867
0.1,0.001,0.7953,0,1000,19561868
0.1,0.001,0.812,0,1000,19561869
0.1,0.001,0.8117,0,1000,19561870
0.1,0.001,0.8246,0,1000,19561871
0.1,0.001,0.8179,0,1000,19561872
0.1,0.001,0.8158,0,1000,19561873
0.1,0.001,0.814,0,1000,19561874
0.1,0.001,0.8073,0,1000,19561875
0.1,0.001,0.8038,0,1000,19561876
0.1,0.001,0.8011,0,1000,19561877
0.1,0.001,0.8196,0,1000,19561878
0.1,0.001,0.8178,0,1000,19561879
0.1,0.001,0.8234,0,1000,19561880
0.1,0.001,0.7989,0,1000,19561881
0.1,0.001,0.8023,0,1000,19561882
0.1,0.001,0.8211,0,1000,19561883
0.1,0.001,0.8072,0,1000,19561884
0.1,0.001,0.8044,0,1000,19561885
