learning rule,stability,morality,cycle length,generation count,seed
BestR,0.5,0.272,2,24,19561831
BestR,0.5,0.0,2,9,19561832
BestR,0.5,0.0527,2,19,19561833
BestR,0.5,0.5093,2,20,19561834
BestR,0.5,0.1406,2,27,19561835
BestR,0.5,0.0,2,14,19561836
BestR,0.5,0.1304,2,20,19561837
BestR,0.5,0.2144,2,22,19561838
BestR,0.5,0.0439,2,25,19561839
BestR,0.5,0.1958,2,16,19561840
BestR,0.5,0.0342,2,22,19561841
BestR,0.5,0.5713,2,17,19561842
BestR,0.5,0.1167,2,37,19561843
BestR,0.5,0.1636,2,21,19561844
BestR,0.5,0.0625,2,19,19561845
BestR,0.5,0.0107,2,11,19561846
BestR,0.5,0.5493,2,15,19561847
BestR,0.5,0.1055,2,40,19561848
BestR,0.5,0.0723,2,27,19561849
BestR,0.5,0.0166,2,13,19561850
BestR,0.5,0.4941,2,13,19561851
BestR,0.5,0.0693,2,23,19561852
BestR,0.5,0.0513,2,44,19561853
BestR,0.5,0.2476,2,23,19561854
BestR,0.5,0.2114,2,19,19561855
BestR,0.5,0.0454,2,20,19561856
BestR,0.5,0.2988,2,15,19561857
BestR,0.5,0.4482,2,15,19561858
BestR,0.5,0.0107,2,19,19561859
BestR,0.5,0.1812,2,15,19561860
BestR,0.5,0.3989,2,15,19561861
BestR,0.5,0.145,2,17,19561862
BestR,0.5,0.0,2,13,19561863
BestR,0.5,0.1055,2,19,19561864
BestR,0.5,0.9614,2,15,19561865
BestR,0.5,0.7075,2,17,19561866
BestR,0.5,0.0,2,13,19561867
BestR,0.5,0.5591,2,14,19561868
BestR,0.5,0.0591,2,27,19561869
BestR,0.5,0.0,2,26,19561870
BestR,0.5,0.2227,2,24,19561871
BestR,0.5,0.3594,2,14,19561872
BestR,0.5,0.3315,2,13,19561873
BestR,1.0,1.0,1,15,19561874
BestR,0.5,0.4492,2,21,19561875
BestR,0.5,0.0,2,15,19561876
BestR,0.5,0.1235,2,14,19561877
BestR,0.5,0.603,2,18,19561878
BestR,0.5,0.5781,2,18,19561879
BestR,0.5,0.0728,2,25,19561880
BestR,0.5,0.0264,2,11,19561881
BestR,0.5,0.4077,2,24,19561882
BestR,0.5,0.124,2,17,19561883
BestR,0.5,0.0,2,9,19561884
BestR,0.5,0.0625,2,39,19561885
BestR,0.5,0.0327,2,16,19561886
BestR,0.5,0.2681,2,17,19561887
BestR,0.5,0.0151,2,16,19561888
BestR,0.5,0.3149,2,15,19561889
BestR,0.5,0.0322,2,19,19561890
BestR,0.5,0.2681,2,21,19561891
BestR,0.5,0.0723,2,30,19561892
BestR,0.5,0.0537,2,27,19561893
BestR,0.5,0.6353,2,14,19561894
BestR,0.5,0.1509,2,27,19561895
BestR,0.5,0.0435,2,17,19561896
BestR,0.5,0.0654,2,25,19561897
BestR,0.5,0.0078,2,19,19561898
BestR,0.5,0.0845,2,14,19561899
BestR,0.5,0.0737,2,31,19561900
BestR,0.5,0.0273,2,13,19561901
BestR,0.5,0.1528,2,32,19561902
BestR,0.5,0.377,2,20,19561903
BestR,0.5,0.021,2,22,19561904
BestR,0.5,0.373,2,18,19561905
BestR,0.5,0.0483,2,15,19561906
BestR,0.5,0.4009,2,15,19561907
BestR,0.5,0.2178,2,25,19561908
BestR,0.5,0.2964,2,26,19561909
BestR,0.5,0.8843,2,24,19561910
BestR,0.5,0.2173,2,20,19561911
BestR,0.5,0.0449,2,15,19561912
BestR,0.5,0.4717,2,18,19561913
BestR,0.5,0.1562,2,25,19561914
BestR,0.5,0.0469,2,32,19561915
BestR,0.5,0.0,2,11,19561916
BestR,0.5,0.1919,2,11,19561917
BestR,0.5,0.7822,2,20,19561918
BestR,0.5,0.9023,2,24,19561919
BestR,0.5,0.0,2,11,19561920
BestR,0.5,0.0,2,9,19561921
BestR,0.5,0.0,2,10,19561922
BestR,0.5,0.5337,2,19,19561923
BestR,0.5,0.0498,2,22,19561924
BestR,0.5,0.0,2,9,19561925
BestR,0.5,0.1289,2,27,19561926
BestR,0.5,0.1504,2,23,19561927
BestR,0.5,0.0,2,13,19561928
BestR,0.5,0.0454,2,29,19561929
BestR,0.5,0.3071,2,21,19561930
