beta,stability,morality,cycle length,generation count,seed
0.008,1.0,1.0,1,7,19561910
0.008,1.0,1.0,1,8,19561911
0.008,1.0,1.0,1,6,19561912
0.008,1.0,1.0,1,6,19561913
0.008,1.0,0.9971,1,6,19561914
0.008,1.0,1.0,1,6,19561915
0.008,1.0,1.0,1,6,19561916
0.008,1.0,0.998,1,7,19561917
0.008,1.0,1.0,1,6,19561918
0.008,1.0,1.0,1,6,19561919
0.008,1.0,1.0,1,5,19561920
0.008,1.0,1.0,1,7,19561921
0.008,1.0,1.0,1,6,19561922
0.008,1.0,1.0,1,6,19561923
0.008,1.0,1.0,1,5,19561924
0.008,1.0,1.0,1,8,19561925
0.008,1.0,1.0,1,8,19561926
0.008,1.0,0.9961,1,8,19561927
0.008,1.0,1.0,1,6,19561928
0.008,1.0,1.0,1,6,19561929
0.008,1.0,1.0,1,6,19561930
0.04,1.0,0.9951,1,6,19561831
0.04,1.0,0.9961,1,6,19561832
0.04,1.0,0.998,1,5,19561833
0.04,1.0,0.9961,1,9,19561834
0.04,1.0,1.0,1,8,19561835
0.04,1.0,0.998,1,8,19561836
0.04,1.0,0.9961,1,6,19561837
0.04,1.0,0.998,1,6,19561838
0.04,1.0,1.0,1,7,19561839
0.04,1.0,0.9971,1,7,19561840
0.04,1.0,0.9941,1,7,19561841
0.04,1.0,0.9902,1,5,19561842
0.04,1.0,0.9971,1,7,19561843
0.04,1.0,0.9932,1,6,19561844
0.04,1.0,0.9951,1,7,19561845
0.04,1.0,0.9873,1,7,19561846
0.04,1.0,1.0,1,5,19561847
0.04,1.0,0.9844,1,7,19561848
0.04,1.0,0.9971,1,7,19561849
0.04,1.0,0.998,1,11,19561850
0.04,1.0,0.998,1,6,19561851
0.04,1.0,0.999,1,6,19561852
0.04,1.0,0.9883,1,6,19561853
0.04,1.0,0.9951,1,6,19561854
0.04,1.0,0.9961,1,6,19561855
0.04,1.0,0.9922,1,7,19561856
0.04,1.0,0.999,1,9,19561857
0.04,1.0,0.999,1,7,19561858
0.04,1.0,0.9971,1,6,19561859
0.04,1.0,0.9922,1,7,19561860
0.04,1.0,0.9922,1,6,19561861
0.04,1.0,0.9971,1,6,19561862
0.04,1.0,0.9941,1,5,19561863
0.04,1.0,0.9961,1,7,19561864
0.04,1.0,0.998,1,6,19561865
0.04,1.0,0.999,1,7,19561866
0.04,1.0,0.9941,1,8,19561867
0.04,1.0,0.9961,1,5,19561868
0.04,1.0,0.999,1,6,19561869
0.04,1.0,1.0,1,7,19561870
0.04,1.0,0.9971,1,6,19561871
0.04,1.0,0.9971,1,8,19561872
0.04,1.0,0.9893,1,7,19561873
0.04,1.0,0.9893,1,7,19561874
0.04,1.0,0.998,1,8,19561875
0.04,1.0,0.9971,1,8,19561876
0.04,1.0,0.9941,1,7,19561877
0.04,1.0,0.998,1,5,19561878
0.04,1.0,0.999,1,8,19561879
0.04,1.0,0.9971,1,8,19561880
0.04,1.0,1.0,1,6,19561881
0.04,1.0,0.9961,1,6,19561882
0.04,1.0,1.0,1,4,19561883
0.04,1.0,1.0,1,7,19561884
0.04,1.0,1.0,1,5,19561885
0.04,1.0,0.9971,1,7,19561886
0.04,1.0,0.9932,1,6,19561887
0.04,1.0,0.999,1,6,19561888
0.04,1.0,0.9971,1,7,19561889
0.04,1.0,0.9961,1,6,19561890
0.04,1.0,1.0,1,6,19561891
0.04,1.0,1.0,1,6,19561892
0.04,1.0,0.9971,1,6,19561893
0.04,1.0,1.0,1,6,19561894
0.04,1.0,0.998,1,6,19561895
0.04,1.0,0.9961,1,7,19561896
0.04,1.0,0.9961,1,6,19561897
0.04,1.0,0.998,1,5,19561898
0.04,1.0,0.9912,1,6,19561899
0.04,1.0,1.0,1,8,19561900
0.04,1.0,0.9971,1,9,19561901
0.04,1.0,0.999,1,6,19561902
0.04,1.0,1.0,1,5,19561903
0.04,1.0,0.9941,1,6,19561904
0.04,1.0,0.998,1,8,19561905
0.04,1.0,1.0,1,6,19561906
0.04,1.0,0.9893,1,8,19561907
0.04,1.0,1.0,1,5,19561908
0.04,1.0,0.998,1,7,19561909
0.04,1.0,0.9941,1,6,19561910
0.04,1.0,0.9854,1,7,19561911
0.04,1.0,0.999,1,7,19561912
0.04,1.0,1.0,1,8,19561913
0.04,1.0,0.999,1,6,19561914
0.04,1.0,1.0,1,6,19561915
0.04,1.0,1.0,1,6,19561916
0.04,1.0,1.0,1,5,19561917
0.04,1.0,0.999,1,7,19561918
0.04,1.0,1.0,1,6,19561919
0.04,1.0,0.9824,1,7,19561920
0.04,1.0,0.998,1,6,19561921
0.04,1.0,0.9961,1,5,19561922
0.04,1.0,1.0,1,8,19561923
0.04,1.0,0.9971,1,10,19561924
0.04,1.0,0.9951,1,8,19561925
0.04,1.0,0.998,1,6,19561926
0.04,1.0,1.0,1,7,19561927
0.04,1.0,0.9971,1,6,19561928
0.04,1.0,0.9961,1,5,19561929
0.04,1.0,0.9971,1,7,19561930
0.09,1.0,0.9902,1,6,19561831
0.09,1.0,0.999,1,8,19561832
0.09,1.0,0.9951,1,7,19561833
0.09,1.0,0.998,1,7,19561834
0.09,1.0,0.9756,1,8,19561835
0.09,1.0,1.0,1,7,19561836
0.09,1.0,0.9971,1,7,19561837
0.09,1.0,0.9883,1,7,19561838
0.09,1.0,0.9883,1,6,19561839
0.09,1.0,1.0,1,6,19561840
0.09,1.0,0.9971,1,7,19561841
0.09,1.0,1.0,1,6,19561842
0.09,1.0,0.9756,1,6,19561843
0.09,1.0,0.9951,1,6,19561844
0.09,1.0,0.9932,1,7,19561845
0.09,1.0,0.999,1,8,19561846
0.09,1.0,0.9971,1,6,19561847
0.09,1.0,0.999,1,6,19561848
0.09,1.0,0.9951,1,7,19561849
0.09,1.0,0.9951,1,7,19561850
0.09,1.0,0.9941,1,6,19561851
0.09,1.0,0.999,1,9,19561852
0.09,1.0,0.9961,1,7,19561853
0.09,1.0,1.0,1,8,19561854
0.09,1.0,0.998,1,7,19561855
0.09,1.0,0.9912,1,9,19561856
0.09,1.0,0.998,1,5,19561857
0.09,1.0,1.0,1,6,19561858
0.09,1.0,0.999,1,6,19561859
0.09,1.0,0.9922,1,7,19561860
0.09,1.0,0.9883,1,7,19561861
0.09,1.0,0.9883,1,7,19561862
0.09,1.0,0.9941,1,7,19561863
0.09,1.0,0.9971,1,8,19561864
0.09,1.0,0.999,1,6,19561865
0.09,1.0,0.999,1,6,19561866
0.09,1.0,1.0,1,6,19561867
0.09,1.0,1.0,1,6,19561868
0.09,1.0,0.9834,1,8,19561869
0.09,1.0,0.999,1,8,19561870
0.09,1.0,0.9756,1,10,19561871
0.09,1.0,0.9971,1,9,19561872
0.09,1.0,0.999,1,7,19561873
0.09,1.0,0.999,1,5,19561874
0.09,1.0,1.0,1,7,19561875
0.09,1.0,1.0,1,10,19561876
0.09,1.0,1.0,1,6,19561877
0.09,1.0,0.999,1,6,19561878
0.09,1.0,0.998,1,6,19561879
0.09,1.0,0.999,1,7,19561880
0.09,1.0,0.9873,1,7,19561881
0.09,1.0,0.9863,1,6,19561882
0.09,1.0,0.998,1,8,19561883
0.09,1.0,0.9873,1,10,19561884
0.09,1.0,0.999,1,7,19561885
0.09,1.0,0.9863,1,8,19561886
0.09,1.0,1.0,1,6,19561887
0.09,1.0,0.999,1,7,19561888
0.09,1.0,0.999,1,6,19561889
0.09,1.0,0.9883,1,9,19561890
0.09,1.0,0.9971,1,9,19561891
0.09,1.0,0.9941,1,6,19561892
0.09,1.0,0.9961,1,7,19561893
0.09,1.0,0.9854,1,5,19561894
0.09,1.0,0.999,1,8,19561895
0.09,1.0,0.9883,1,9,19561896
0.09,1.0,0.9775,1,7,19561897
0.09,1.0,0.9951,1,7,19561898
0.09,1.0,0.9961,1,7,19561899
0.09,1.0,0.9922,1,7,19561900
0.09,1.0,0.9971,1,7,19561901
0.09,1.0,0.9971,1,6,19561902
0.09,1.0,0.998,1,6,19561903
0.09,1.0,0.9941,1,6,19561904
0.09,1.0,0.999,1,5,19561905
0.09,1.0,0.9951,1,7,19561906
0.09,1.0,0.998,1,8,19561907
0.09,1.0,1.0,1,8,19561908
0.09,1.0,0.9795,1,6,19561909
0.09,1.0,0.9893,1,5,19561910
0.09,1.0,0.998,1,5,19561911
0.09,1.0,0.998,1,8,19561912
0.09,1.0,0.9941,1,8,19561913
0.09,1.0,1.0,1,7,19561914
0.09,1.0,0.998,1,8,19561915
0.09,1.0,0.999,1,8,19561916
0.09,1.0,1.0,1,7,19561917
0.09,1.0,1.0,1,7,19561918
0.09,1.0,0.999,1,6,19561919
0.09,1.0,0.9961,1,7,19561920
0.09,1.0,0.9863,1,8,19561921
0.09,1.0,0.998,1,8,19561922
0.09,1.0,0.9893,1,7,19561923
0.09,1.0,0.999,1,7,19561924
0.09,1.0,0.999,1,8,19561925
0.09,1.0,0.9863,1,6,19561926
0.09,1.0,1.0,1,6,19561927
0.09,1.0,0.9736,1,9,19561928
0.09,1.0,0.9961,1,6,19561929
0.09,1.0,0.9932,1,7,19561930
0.17,1.0,0.999,1,6,19561831
0.17,1.0,0.9521,1,6,19561832
0.17,1.0,0.999,1,6,19561833
0.17,1.0,0.9883,1,9,19561834
0.17,1.0,0.9844,1,10,19561835
0.17,1.0,1.0,1,7,19561836
0.17,1.0,0.9893,1,7,19561837
0.17,1.0,0.9717,1,9,19561838
0.17,1.0,1.0,1,6,19561839
0.17,1.0,0.9795,1,8,19561840
0.17,1.0,0.9756,1,7,19561841
0.17,1.0,0.9824,1,7,19561842
0.17,1.0,0.9961,1,7,19561843
0.17,1.0,0.9912,1,8,19561844
0.17,1.0,0.9932,1,6,19561845
0.17,1.0,0.9775,1,9,19561846
0.17,1.0,0.999,1,7,19561847
0.17,1.0,0.998,1,6,19561848
0.17,1.0,0.999,1,8,19561849
0.17,1.0,0.9502,1,7,19561850
0.17,1.0,0.9932,1,10,19561851
0.17,1.0,0.9971,1,7,19561852
0.17,1.0,0.999,1,7,19561853
0.17,1.0,1.0,1,5,19561854
0.17,1.0,1.0,1,6,19561855
0.17,1.0,0.9893,1,6,19561856
0.17,1.0,1.0,1,7,19561857
0.17,1.0,0.9756,1,8,19561858
0.17,1.0,0.9932,1,5,19561859
0.17,1.0,0.9727,1,8,19561860
0.17,1.0,0.998,1,7,19561861
0.17,1.0,0.999,1,6,19561862
0.17,1.0,0.9863,1,6,19561863
0.17,1.0,0.9834,1,7,19561864
0.17,1.0,0.998,1,7,19561865
0.17,1.0,0.9902,1,8,19561866
0.17,1.0,0.9834,1,7,19561867
0.17,1.0,1.0,1,6,19561868
0.17,1.0,0.9746,1,7,19561869
0.17,1.0,1.0,1,8,19561870
0.17,1.0,1.0,1,6,19561871
0.17,1.0,0.9893,1,8,19561872
0.17,1.0,0.9756,1,9,19561873
0.17,1.0,1.0,1,8,19561874
0.17,1.0,0.9912,1,7,19561875
0.17,1.0,0.9736,1,9,19561876
0.17,1.0,0.9922,1,5,19561877
0.17,1.0,0.9873,1,7,19561878
0.17,1.0,0.998,1,7,19561879
0.17,1.0,0.9902,1,7,19561880
0.17,1.0,0.9854,1,7,19561881
0.17,1.0,0.9795,1,10,19561882
0.17,1.0,0.999,1,8,19561883
0.17,1.0,0.9912,1,9,19561884
0.17,1.0,0.998,1,6,19561885
0.17,1.0,0.999,1,8,19561886
0.17,1.0,0.9893,1,7,19561887
0.17,1.0,1.0,1,8,19561888
0.17,1.0,0.9863,1,7,19561889
0.17,1.0,0.9912,1,6,19561890
0.17,1.0,0.9844,1,6,19561891
0.17,1.0,1.0,1,7,19561892
0.17,1.0,1.0,1,7,19561893
0.17,1.0,1.0,1,7,19561894
0.17,1.0,0.9805,1,6,19561895
0.17,1.0,0.9766,1,7,19561896
0.17,1.0,1.0,1,5,19561897
0.17,1.0,0.9854,1,8,19561898
0.17,1.0,0.9434,1,7,19561899
0.17,1.0,1.0,1,7,19561900
0.17,1.0,0.999,1,8,19561901
0.17,1.0,0.9717,1,7,19561902
0.17,1.0,0.999,1,7,19561903
0.17,1.0,1.0,1,6,19561904
0.17,1.0,0.9844,1,7,19561905
0.17,1.0,0.9912,1,6,19561906
0.17,1.0,1.0,1,7,19561907
0.17,1.0,1.0,1,7,19561908
0.17,1.0,0.9756,1,7,19561909
0.17,1.0,0.9902,1,10,19561910
0.17,1.0,0.9951,1,8,19561911
0.17,1.0,0.9814,1,7,19561912
0.17,1.0,0.9902,1,7,19561913
0.17,1.0,0.9854,1,8,19561914
0.17,1.0,1.0,1,5,19561915
0.17,1.0,0.9824,1,6,19561916
0.17,1.0,0.999,1,6,19561917
0.17,1.0,0.9697,1,7,19561918
0.17,1.0,0.9961,1,6,19561919
0.17,1.0,0.998,1,7,19561920
0.17,1.0,0.9883,1,6,19561921
0.17,1.0,0.9873,1,7,19561922
0.17,1.0,0.9785,1,7,19561923
0.17,1.0,0.9844,1,11,19561924
0.17,1.0,0.9912,1,6,19561925
0.17,1.0,0.9814,1,8,19561926
0.17,1.0,0.9922,1,7,19561927
0.17,1.0,0.998,1,7,19561928
0.17,1.0,0.9932,1,6,19561929
0.17,1.0,0.9844,1,6,19561930
0.275,1.0,1.0,1,6,19561831
0.275,1.0,0.9873,1,9,19561832
0.275,1.0,0.9902,1,9,19561833
0.275,1.0,0.9922,1,8,19561834
0.275,1.0,1.0,1,7,19561835
0.275,1.0,0.9854,1,8,19561836
0.275,1.0,0.999,1,7,19561837
0.275,1.0,0.9795,1,7,19561838
0.275,1.0,0.999,1,6,19561839
0.275,1.0,0.9834,1,7,19561840
0.275,1.0,0.9795,1,9,19561841
0.275,1.0,0.9854,1,8,19561842
0.275,1.0,1.0,1,6,19561843
0.275,1.0,0.9619,1,6,19561844
0.275,1.0,0.9883,1,5,19561845
0.275,1.0,1.0,1,7,19561846
0.275,1.0,0.9805,1,7,19561847
0.275,1.0,1.0,1,5,19561848
0.275,1.0,0.9893,1,7,19561849
0.275,1.0,1.0,1,5,19561850
0.275,1.0,0.9775,1,6,19561851
0.275,1.0,0.9844,1,7,19561852
0.275,1.0,0.9658,1,7,19561853
0.275,1.0,0.9902,1,5,19561854
0.275,1.0,0.9873,1,7,19561855
0.275,1.0,1.0,1,6,19561856
0.275,1.0,0.9355,1,8,19561857
0.275,1.0,0.9727,1,7,19561858
0.275,1.0,1.0,1,6,19561859
0.275,1.0,0.9951,1,9,19561860
0.275,1.0,0.9932,1,7,19561861
0.275,1.0,0.9678,1,7,19561862
0.275,1.0,1.0,1,8,19561863
0.275,1.0,1.0,1,8,19561864
0.275,1.0,0.9951,1,10,19561865
0.275,1.0,0.9814,1,8,19561866
0.275,1.0,0.9736,1,8,19561867
0.275,1.0,0.9609,1,7,19561868
0.275,1.0,1.0,1,8,19561869
0.275,1.0,0.9932,1,6,19561870
0.275,1.0,1.0,1,7,19561871
0.275,1.0,1.0,1,6,19561872
0.275,1.0,0.9531,1,9,19561873
0.275,1.0,0.9697,1,9,19561874
0.275,1.0,0.9746,1,6,19561875
0.275,1.0,0.9834,1,7,19561876
0.275,1.0,0.9824,1,6,19561877
0.275,1.0,0.9795,1,7,19561878
0.275,1.0,0.9697,1,7,19561879
0.275,1.0,0.9902,1,6,19561880
0.275,1.0,0.9854,1,7,19561881
0.275,1.0,0.9766,1,7,19561882
0.275,1.0,0.9854,1,11,19561883
0.275,1.0,0.9805,1,5,19561884
0.275,1.0,0.9678,1,10,19561885
0.275,1.0,1.0,1,8,19561886
0.275,1.0,0.9805,1,8,19561887
0.275,1.0,0.9873,1,8,19561888
0.275,1.0,0.9785,1,8,19561889
0.275,1.0,0.9883,1,8,19561890
0.275,1.0,0.9941,1,7,19561891
0.275,1.0,0.9619,1,7,19561892
0.275,1.0,0.9727,1,8,19561893
0.275,1.0,1.0,1,7,19561894
0.275,1.0,0.9883,1,6,19561895
0.275,1.0,0.9951,1,6,19561896
0.275,1.0,0.9902,1,7,19561897
0.275,1.0,0.9707,1,6,19561898
0.275,1.0,0.9756,1,6,19561899
0.275,1.0,0.9766,1,6,19561900
0.275,1.0,0.9854,1,5,19561901
0.275,1.0,0.998,1,8,19561902
0.275,1.0,0.9844,1,11,19561903
0.275,1.0,0.9902,1,7,19561904
0.275,1.0,0.9961,1,8,19561905
0.275,1.0,0.9668,1,5,19561906
0.275,1.0,0.9736,1,5,19561907
0.275,1.0,0.959,1,10,19561908
0.275,1.0,0.9697,1,7,19561909
0.275,1.0,0.9854,1,7,19561910
0.275,1.0,0.9609,1,8,19561911
0.275,1.0,0.9951,1,8,19561912
0.275,1.0,0.9668,1,6,19561913
0.275,1.0,0.9854,1,6,19561914
0.275,1.0,0.9883,1,5,19561915
0.275,1.0,0.999,1,6,19561916
0.275,1.0,0.9834,1,7,19561917
0.275,1.0,0.9932,1,10,19561918
0.275,1.0,0.9775,1,7,19561919
0.275,1.0,0.9873,1,8,19561920
0.275,1.0,1.0,1,6,19561921
0.275,1.0,0.9502,1,6,19561922
0.275,1.0,0.9902,1,7,19561923
0.275,1.0,0.957,1,8,19561924
0.275,1.0,1.0,1,8,19561925
0.275,1.0,0.9688,1,6,19561926
0.275,1.0,0.998,1,5,19561927
0.275,1.0,0.9941,1,7,19561928
0.275,1.0,0.9873,1,7,19561929
0.275,1.0,1.0,1,6,19561930
