mutation distance,stability,morality,cycle length,generation count,seed
2,0.001,0.3879,0,1000,19561887
2,0.001,0.3982,0,1000,19561888
2,0.001,0.3949,0,1000,19561889
2,0.001,0.3908,0,1000,19561890
2,0.001,0.3948,0,1000,19561891
2,0.001,0.3876,0,1000,19561892
2,0.001,0.3964,0,1000,19561893
2,0.001,0.401,0,1000,19561894
2,0.001,0.3947,0,1000,19561895
2,0.001,0.3868,0,1000,19561896
2,0.001,0.3908,0,1000,19561897
2,0.001,0.399,0,1000,19561898
2,0.001,0.3914,0,1000,19561899
2,0.001,0.3868,0,1000,19561900
2,0.001,0.3771,0,1000,19561901
2,0.001,0.3819,0,1000,19561902
2,0.001,0.3914,0,1000,19561903
2,0.001,0.3879,0,1000,19561904
2,0.001,0.3871,0,1000,19561905
2,0.001,0.398,0,1000,19561906
2,0.001,0.3904,0,1000,19561907
2,0.001,0.4,0,1000,19561908
2,0.001,0.3881,0,1000,19561909
2,0.001,0.3809,0,1000,19561910
2,0.001,0.3883,0,1000,19561911
2,0.001,0.3953,0,1000,19561912
2,0.001,0.3812,0,1000,19561913
2,0.001,0.3882,0,1000,19561914
2,0.001,0.3942,0,1000,19561915
2,0.001,0.3857,0,1000,19561916
2,0.001,0.4,0,1000,19561917
2,0.001,0.3884,0,1000,19561918
2,0.001,0.3986,0,1000,19561919
2,0.001,0.3786,0,1000,19561920
2,0.001,0.3924,0,1000,19561921
2,0.001,0.3945,0,1000,19561922
2,0.001,0.3896,0,1000,19561923
2,0.001,0.387,0,1000,19561924
2,0.001,0.3942,0,1000,19561925
2,0.001,0.3954,0,1000,19561926
2,0.001,0.3869,0,1000,19561927
2,0.001,0.3874,0,1000,19561928
2,0.001,0.4024,0,1000,19561929
2,0.001,0.4034,0,1000,19561930
