mutation probability,stability,morality,cycle length,generation count,seed
0.0,1.0,0.952,1,8,19561887
0.0,1.0,0.949,1,7,19561888
0.0,1.0,0.996,1,6,19561889
0.0,1.0,0.948,1,6,19561890
0.0,1.0,0.957,1,12,19561891
0.0,1.0,0.924,1,7,19561892
0.0,1.0,0.959,1,11,19561893
0.0,1.0,0.948,1,8,19561894
0.0,1.0,0.938,1,8,19561895
0.0,1.0,0.931,1,10,19561896
0.0,1.0,0.973,1,8,19561897
0.0,1.0,0.933,1,7,19561898
0.0,1.0,0.956,1,8,19561899
0.0,1.0,0.957,1,6,19561900
0.0,1.0,0.962,1,6,19561901
0.0,1.0,0.949,1,10,19561902
0.0,1.0,0.984,1,8,19561903
0.0,1.0,1.0,1,9,19561904
0.0,1.0,0.882,1,7,19561905
0.0,1.0,0.988,1,7,19561906
0.0,1.0,0.951,1,8,19561907
0.0,1.0,0.89,1,9,19561908
0.0,1.0,0.995,1,6,19561909
0.0,1.0,0.868,1,8,19561910
0.0,1.0,0.991,1,7,19561911
0.0,1.0,0.993,1,8,19561912
0.0,1.0,0.954,1,9,19561913
0.0,1.0,0.929,1,7,19561914
0.0,1.0,0.978,1,9,19561915
0.0,1.0,0.944,1,9,19561916
0.0,1.0,0.921,1,8,19561917
0.0,1.0,0.965,1,8,19561918
0.0,1.0,0.958,1,10,19561919
0.0,1.0,0.979,1,6,19561920
0.0,1.0,0.969,1,9,19561921
0.0,1.0,0.99,1,7,19561922
0.0,1.0,0.965,1,8,19561923
0.0,1.0,0.968,1,7,19561924
0.0,1.0,0.902,1,13,19561925
0.0,1.0,0.955,1,9,19561926
0.0,1.0,0.941,1,9,19561927
0.0,1.0,0.945,1,6,19561928
0.0,1.0,0.972,1,10,19561929
0.0,1.0,0.931,1,8,19561930
0.001,0.001,0.9533,0,1000,19561831
0.001,0.001,0.9328,0,1000,19561832
0.001,0.001,0.9725,0,1000,19561833
0.001,0.001,0.9497,0,1000,19561834
0.001,0.001,0.9496,0,1000,19561835
0.001,0.001,0.975,0,1000,19561836
0.001,0.001,0.9306,0,1000,19561837
0.001,0.001,0.9962,0,1000,19561838
0.001,0.001,0.9207,0,1000,19561839
0.001,0.001,0.984,0,1000,19561840
0.001,0.001,0.9974,0,1000,19561841
0.001,0.001,0.8923,0,1000,19561842
0.001,0.001,0.9903,0,1000,19561843
0.001,0.001,0.9564,0,1000,19561844
0.001,0.001,0.9542,0,1000,19561845
0.001,0.001,0.9611,0,1000,19561846
0.001,0.001,0.979,0,1000,19561847
0.001,0.001,0.979,0,1000,19561848
0.001,0.001,0.9776,0,1000,19561849
0.001,0.001,0.9622,0,1000,19561850
0.001,0.001,0.9934,0,1000,19561851
0.001,0.001,0.9704,0,1000,19561852
0.001,0.001,0.9731,0,1000,19561853
0.001,0.001,0.9773,0,1000,19561854
0.001,0.001,0.9378,0,1000,19561855
0.001,0.001,0.9782,0,1000,19561856
0.001,0.001,0.9314,0,1000,19561857
0.001,0.001,0.9417,0,1000,19561858
0.001,0.001,0.9555,0,1000,19561859
0.001,0.001,0.9448,0,1000,19561860
0.001,0.001,0.9966,0,1000,19561861
0.001,0.001,0.9848,0,1000,19561862
0.001,0.001,0.9279,0,1000,19561863
0.001,0.001,0.9549,0,1000,19561864
0.001,0.001,0.9694,0,1000,19561865
0.001,0.001,0.9594,0,1000,19561866
0.001,0.001,0.9844,0,1000,19561867
0.001,0.001,0.993,0,1000,19561868
0.001,0.001,0.9751,0,1000,19561869
0.001,0.001,0.9003,0,1000,19561870
0.001,0.001,0.9374,0,1000,19561871
0.001,0.001,0.948,0,1000,19561872
0.001,0.001,0.9724,0,1000,19561873
0.001,0.001,0.979,0,1000,19561874
0.001,0.001,0.9627,0,1000,19561875
0.001,0.001,0.93,0,1000,19561876
0.001,0.001,0.9589,0,1000,19561877
0.001,0.001,0.9379,0,1000,19561878
0.001,0.001,0.9641,0,1000,19561879
0.001,0.001,0.9569,0,1000,19561880
0.001,0.001,0.9851,0,1000,19561881
0.001,0.001,0.9819,0,1000,19561882
0.001,0.001,0.945,0,1000,19561883
0.001,0.001,0.9494,0,1000,19561884
0.001,0.001,0.9489,0,1000,19561885
0.001,0.001,0.9661,0,1000,19561886
0.001,0.001,0.9549,0,1000,19561887
0.001,0.001,0.9614,0,1000,19561888
0.001,0.001,0.9942,0,1000,19561889
0.001,0.001,0.9667,0,1000,19561890
0.001,0.001,0.9745,0,1000,19561891
0.001,0.001,0.9393,0,1000,19561892
0.001,0.001,0.9726,0,1000,19561893
0.001,0.001,0.9691,0,1000,19561894
0.001,0.001,0.9639,0,1000,19561895
