learning rule,stability,morality,cycle length,generation count,seed
IProb,0.001,0.9503,0,1000,19561884
IProb,0.001,0.9514,0,1000,19561885
IProb,0.001,0.9711,0,1000,19561886
IProb,0.001,0.9668,0,1000,19561887
IProb,0.001,0.9537,0,1000,19561888
IProb,0.001,0.9946,0,1000,19561889
IProb,0.001,0.9701,0,1000,19561890
IProb,0.001,0.9808,0,1000,19561891
IProb,0.001,0.9651,0,1000,19561892
IProb,0.001,0.9772,0,1000,19561893
IProb,0.001,0.9705,0,1000,19561894
IProb,0.001,0.9731,0,1000,19561895
IProb,0.001,0.9499,0,1000,19561896
IProb,0.001,0.9926,0,1000,19561897
IProb,0.001,0.9333,0,1000,19561898
IProb,0.001,0.9742,0,1000,19561899
IProb,0.001,0.987,0,1000,19561900
IProb,0.001,0.9747,0,1000,19561901
IProb,0.001,0.966,0,1000,19561902
IProb,0.001,0.9883,0,1000,19561903
IProb,0.001,0.998,0,1000,19561904
IProb,0.001,0.9317,0,1000,19561905
IProb,0.001,0.9948,0,1000,19561906
IProb,0.001,0.9445,0,1000,19561907
IProb,0.001,0.9636,0,1000,19561908
IProb,0.001,0.9825,0,1000,19561909
IProb,0.001,0.9367,0,1000,19561910
IProb,0.001,0.9882,0,1000,19561911
IProb,0.001,0.9879,0,1000,19561912
IProb,0.001,0.9395,0,1000,19561913
IProb,0.001,0.9655,0,1000,19561914
IProb,0.001,0.9898,0,1000,19561915
IProb,0.001,0.9727,0,1000,19561916
IProb,0.001,0.9611,0,1000,19561917
IProb,0.001,0.9737,0,1000,19561918
IProb,0.001,0.99,0,1000,19561919
IProb,0.001,0.9837,0,1000,19561920
IProb,0.001,0.9805,0,1000,19561921
IProb,0.001,0.9984,0,1000,19561922
IProb,0.001,0.9655,0,1000,19561923
IProb,0.001,0.9746,0,1000,19561924
IProb,0.001,0.9855,0,1000,19561925
IProb,0.001,0.976,0,1000,19561926
IProb,0.001,0.9692,0,1000,19561927
IProb,0.001,0.9643,0,1000,19561928
IProb,0.001,0.9747,0,1000,19561929
IProb,0.001,0.9626,0,1000,19561930
IAvg,0.25,0.745,4,23,19561831
IAvg,0.0833,0.7305,12,26,19561832
IAvg,0.25,0.7215,4,18,19561833
IAvg,0.0833,0.7657,12,22,19561834
IAvg,0.25,0.6687,4,17,19561835
IAvg,0.25,0.6885,4,18,19561836
IAvg,0.0833,0.706,12,24,19561837
IAvg,0.25,0.7212,4,20,19561838
IAvg,0.0833,0.7308,12,26,19561839
IAvg,0.0833,0.7572,12,25,19561840
IAvg,0.25,0.759,4,13,19561841
IAvg,0.25,0.725,4,23,19561842
IAvg,0.25,0.741,4,16,19561843
IAvg,0.25,0.7635,4,22,19561844
IAvg,0.25,0.7055,4,21,19561845
IAvg,0.25,0.7117,4,20,19561846
IAvg,0.0833,0.722,12,28,19561847
IAvg,0.0833,0.7618,12,24,19561848
IAvg,0.25,0.709,4,16,19561849
IAvg,0.25,0.809,4,22,19561850
IAvg,0.0833,0.71,12,24,19561851
IAvg,0.25,0.7575,4,16,19561852
IAvg,0.25,0.723,4,26,19561853
IAvg,0.25,0.743,4,15,19561854
IAvg,0.0833,0.7397,12,32,19561855
IAvg,0.25,0.7425,4,23,19561856
IAvg,0.25,0.7388,4,16,19561857
IAvg,0.25,0.728,4,21,19561858
IAvg,0.25,0.764,4,14,19561859
IAvg,0.25,0.681,4,22,19561860
IAvg,0.0833,0.7817,12,27,19561861
IAvg,0.25,0.664,4,17,19561862
IAvg,0.25,0.7115,4,15,19561863
IAvg,0.0833,0.7668,12,26,19561864
IAvg,0.25,0.7698,4,17,19561865
IAvg,0.25,0.8057,4,19,19561866
IAvg,0.25,0.742,4,17,19561867
IAvg,0.25,0.7412,4,19,19561868
IAvg,0.25,0.7488,4,18,19561869
IAvg,0.0833,0.7374,12,27,19561870
IAvg,0.25,0.714,4,18,19561871
IAvg,0.25,0.7605,4,15,19561872
IAvg,0.0833,0.7007,12,29,19561873
IAvg,0.25,0.7505,4,16,19561874
IAvg,0.25,0.7995,4,16,19561875
IAvg,0.0833,0.7733,12,25,19561876
IAvg,0.25,0.808,4,22,19561877
IAvg,0.25,0.7425,4,18,19561878
IAvg,0.25,0.753,4,16,19561879
IAvg,0.25,0.725,4,15,19561880
IAvg,0.0833,0.7734,12,37,19561881
IAvg,0.25,0.7388,4,18,19561882
IAvg,0.125,0.7156,8,25,19561883
IAvg,0.25,0.7805,4,18,19561884
IAvg,0.0833,0.727,12,25,19561885
IAvg,0.25,0.75,4,22,19561886
IAvg,0.25,0.764,4,31,19561887
IAvg,0.0833,0.6605,12,21,19561888
IAvg,0.25,0.772,4,16,19561889
IAvg,0.0833,0.7005,12,23,19561890
IAvg,0.25,0.7025,4,17,19561891
IAvg,0.25,0.7712,4,17,19561892
IAvg,0.25,0.6895,4,16,19561893
IAvg,0.0833,0.7667,12,25,19561894
IAvg,0.25,0.6945,4,17,19561895
IAvg,0.25,0.7087,4,18,19561896
IAvg,0.25,0.7705,4,21,19561897
IAvg,0.25,0.7802,4,19,19561898
IAvg,0.25,0.689,4,23,19561899
IAvg,0.25,0.7805,4,14,19561900
IAvg,0.0833,0.692,12,23,19561901
IAvg,0.25,0.7045,4,18,19561902
IAvg,0.25,0.7808,4,21,19561903
IAvg,0.25,0.7077,4,16,19561904
IAvg,0.125,0.7565,8,28,19561905
IAvg,0.25,0.7758,4,17,19561906
IAvg,0.25,0.7043,4,23,19561907
IAvg,0.25,0.6895,4,15,19561908
IAvg,0.25,0.7705,4,16,19561909
IAvg,0.25,0.7155,4,16,19561910
IAvg,0.0833,0.8003,12,34,19561911
IAvg,0.0833,0.8023,12,24,19561912
IAvg,0.0833,0.7832,12,26,19561913
IAvg,0.25,0.724,4,14,19561914
IAvg,0.25,0.74,4,14,19561915
IAvg,0.0833,0.7318,12,30,19561916
IAvg,0.25,0.716,4,23,19561917
IAvg,0.25,0.779,4,17,19561918
IAvg,0.0833,0.7368,12,28,19561919
IAvg,0.25,0.7488,4,14,19561920
IAvg,0.25,0.7725,4,14,19561921
IAvg,0.25,0.7765,4,18,19561922
IAvg,0.25,0.7415,4,16,19561923
IAvg,0.25,0.7045,4,19,19561924
IAvg,0.25,0.7595,4,18,19561925
IAvg,0.25,0.7382,4,17,19561926
IAvg,0.25,0.7452,4,18,19561927
IAvg,0.25,0.7418,4,15,19561928
IAvg,0.25,0.7675,4,17,19561929
IAvg,0.25,0.7395,4,22,19561930
BestR,0.5,0.0,2,11,19561831
BestR,0.5,0.0015,2,20,19561832
BestR,0.5,0.0,2,25,19561833
BestR,0.5,0.0,2,13,19561834
BestR,0.5,0.0,2,11,19561835
BestR,0.5,0.0,2,13,19561836
BestR,0.5,0.4115,2,21,19561837
BestR,0.5,0.003,2,9,19561838
BestR,0.5,0.0,2,13,19561839
BestR,1.0,1.0,1,25,19561840
BestR,0.5,0.004,2,23,19561841
BestR,0.5,0.49,2,11,19561842
BestR,1.0,1.0,1,27,19561843
BestR,0.5,0.0,2,13,19561844
BestR,0.5,0.0,2,9,19561845
BestR,0.5,0.0,2,23,19561846
BestR,0.5,0.004,2,11,19561847
BestR,1.0,1.0,1,13,19561848
BestR,0.5,0.0,2,11,19561849
BestR,0.5,0.3575,2,11,19561850
BestR,1.0,1.0,1,9,19561851
BestR,0.5,0.0035,2,29,19561852
BestR,0.5,0.0,2,9,19561853
BestR,0.5,0.0,2,29,19561854
BestR,0.5,0.0,2,21,19561855
BestR,0.5,0.0,2,11,19561856
BestR,1.0,1.0,1,10,19561857
BestR,0.5,0.006,2,15,19561858
BestR,1.0,1.0,1,9,19561859
BestR,0.5,0.0,2,7,19561860
BestR,0.5,0.003,2,35,19561861
BestR,0.5,0.0,2,11,19561862
BestR,0.5,0.0,2,13,19561863
BestR,1.0,0.998,1,7,19561864
BestR,0.5,0.0035,2,29,19561865
BestR,1.0,1.0,1,15,19561866
BestR,0.5,0.0015,2,15,19561867
BestR,0.5,0.0,2,10,19561868
BestR,1.0,1.0,1,18,19561869
BestR,1.0,1.0,1,7,19561870
BestR,1.0,1.0,1,13,19561871
BestR,0.5,0.0,2,15,19561872
BestR,0.5,0.0,2,13,19561873
BestR,0.5,0.0,2,13,19561874
BestR,1.0,1.0,1,11,19561875
BestR,1.0,1.0,1,9,19561876
BestR,0.5,0.47,2,11,19561877
BestR,0.5,0.342,2,14,19561878
BestR,1.0,1.0,1,6,19561879
BestR,0.5,0.4785,2,10,19561880
BestR,0.5,0.4585,2,14,19561881
BestR,0.5,0.0015,2,55,19561882
BestR,0.5,0.0015,2,13,19561883
BestR,1.0,1.0,1,13,19561884
BestR,0.5,0.0,2,15,19561885
BestR,0.5,0.0,2,9,19561886
BestR,1.0,1.0,1,13,19561887
BestR,1.0,1.0,1,7,19561888
BestR,1.0,1.0,1,7,19561889
BestR,0.5,0.0,2,15,19561890
BestR,0.5,0.0,2,11,19561891
BestR,0.5,0.412,2,10,19561892
BestR,1.0,1.0,1,10,19561893
BestR,1.0,1.0,1,15,19561894
BestR,0.5,0.001,2,9,19561895
BestR,0.5,0.3515,2,10,19561896
BestR,0.5,0.999,2,11,19561897
BestR,1.0,1.0,1,11,19561898
BestR,0.5,0.002,2,11,19561899
BestR,0.5,0.351,2,10,19561900
BestR,1.0,1.0,1,5,19561901
BestR,0.5,0.0,2,26,19561902
BestR,1.0,1.0,1,15,19561903
BestR,0.5,0.999,2,11,19561904
BestR,0.5,0.003,2,13,19561905
BestR,1.0,1.0,1,41,19561906
BestR,0.5,0.0,2,14,19561907
BestR,0.5,0.0,2,19,19561908
BestR,1.0,1.0,1,7,19561909
BestR,0.5,0.4545,2,9,19561910
BestR,1.0,1.0,1,22,19561911
BestR,1.0,1.0,1,9,19561912
BestR,1.0,1.0,1,21,19561913
BestR,0.5,0.0,2,13,19561914
BestR,0.5,0.0,2,9,19561915
BestR,0.5,0.0,2,15,19561916
BestR,0.5,0.001,2,15,19561917
BestR,0.5,0.3565,2,14,19561918
BestR,0.5,0.0,2,9,19561919
BestR,0.5,0.486,2,13,19561920
BestR,0.5,0.426,2,8,19561921
BestR,1.0,1.0,1,15,19561922
BestR,0.5,0.0,2,15,19561923
BestR,0.5,0.0,2,11,19561924
BestR,0.5,0.0,2,12,19561925
BestR,0.5,0.0025,2,12,19561926
BestR,0.5,0.0,2,11,19561927
BestR,1.0,1.0,1,7,19561928
BestR,1.0,1.0,1,34,19561929
BestR,0.5,0.0,2,17,19561930
