mutation distance,stability,morality,cycle length,generation count,seed
0,0.001,0.9883,0,1000,19561831
0,0.001,0.9836,0,1000,19561832
0,0.001,0.9859,0,1000,19561833
0,0.001,0.9879,0,1000,19561834
0,0.001,0.9865,0,1000,19561835
0,0.001,0.9853,0,1000,19561836
0,0.001,0.9869,0,1000,19561837
0,0.001,0.9892,0,1000,19561838
0,0.001,0.9866,0,1000,19561839
0,0.001,0.9852,0,1000,19561840
0,0.001,0.9868,0,1000,19561841
0,0.001,0.9868,0,1000,19561842
0,0.001,0.9858,0,1000,19561843
0,0.001,0.9865,0,1000,19561844
0,0.001,0.9873,0,1000,19561845
0,0.001,0.9888,0,1000,19561846
0,0.001,0.9874,0,1000,19561847
0,0.001,0.9864,0,1000,19561848
0,0.001,0.9867,0,1000,19561849
0,0.001,0.9865,0,1000,19561850
0,0.001,0.989,0,1000,19561851
0,0.001,0.9862,0,1000,19561852
0,0.001,0.9868,0,1000,19561853
0,0.001,0.9884,0,1000,19561854
0,0.001,0.9883,0,1000,19561855
0,0.001,0.9881,0,1000,19561856
0,0.001,0.9886,0,1000,19561857
0,0.001,0.9885,0,1000,19561858
0,0.001,0.9829,0,1000,19561859
0,0.001,0.9833,0,1000,19561860
0,0.001,0.9839,0,1000,19561861
0,0.001,0.9875,0,1000,19561862
0,0.001,0.9859,0,1000,19561863
0,0.001,0.9884,0,1000,19561864
0,0.001,0.9885,0,1000,19561865
0,0.001,0.9859,0,1000,19561866
0,0.001,0.9876,0,1000,19561867
0,0.001,0.9848,0,1000,19561868
0,0.001,0.9885,0,1000,19561869
0,0.001,0.9735,0,1000,19561870
0,0.001,0.984,0,1000,19561871
0,0.001,0.987,0,1000,19561872
0,0.001,0.9854,0,1000,19561873
0,0.001,0.9881,0,1000,19561874
0,0.001,0.9882,0,1000,19561875
0,0.001,0.9858,0,1000,19561876
0,0.001,0.9862,0,1000,19561877
0,0.001,0.9869,0,1000,19561878
0,0.001,0.9862,0,1000,19561879
0,0.001,0.9884,0,1000,19561880
0,0.001,0.9882,0,1000,19561881
0,0.001,0.9841,0,1000,19561882
0,0.001,0.9866,0,1000,19561883
0,0.001,0.9888,0,1000,19561884
0,0.001,0.9838,0,1000,19561885
0,0.001,0.9885,0,1000,19561886
0,0.001,0.9893,0,1000,19561887
0,0.001,0.9834,0,1000,19561888
0,0.001,0.9866,0,1000,19561889
0,0.001,0.9846,0,1000,19561890
0,0.001,0.9869,0,1000,19561891
0,0.001,0.9807,0,1000,19561892
0,0.001,0.9875,0,1000,19561893
0,0.001,0.9858,0,1000,19561894
0,0.001,0.9879,0,1000,19561895
0,0.001,0.9869,0,1000,19561896
0,0.001,0.9865,0,1000,19561897
0,0.001,0.9882,0,1000,19561898
0,0.001,0.9873,0,1000,19561899
0,0.001,0.9704,0,1000,19561900
0,0.001,0.9877,0,1000,19561901
0,0.001,0.9891,0,1000,19561902
0,0.001,0.9814,0,1000,19561903
0,0.001,0.9842,0,1000,19561904
0,0.001,0.9863,0,1000,19561905
0,0.001,0.9856,0,1000,19561906
0,0.001,0.9861,0,1000,19561907
0,0.001,0.989,0,1000,19561908
0,0.001,0.9853,0,1000,19561909
0,0.001,0.9823,0,1000,19561910
0,0.001,0.9868,0,1000,19561911
0,0.001,0.9861,0,1000,19561912
0,0.001,0.9846,0,1000,19561913
0,0.001,0.9868,0,1000,19561914
0,0.001,0.9842,0,1000,19561915
0,0.001,0.9868,0,1000,19561916
0,0.001,0.9857,0,1000,19561917
0,0.001,0.9867,0,1000,19561918
0,0.001,0.9856,0,1000,19561919
0,0.001,0.9848,0,1000,19561920
0,0.001,0.988,0,1000,19561921
0,0.001,0.9852,0,1000,19561922
0,0.001,0.9863,0,1000,19561923
0,0.001,0.9869,0,1000,19561924
0,0.001,0.9782,0,1000,19561925
0,0.001,0.9886,0,1000,19561926
0,0.001,0.9868,0,1000,19561927
0,0.001,0.9883,0,1000,19561928
0,0.001,0.9886,0,1000,19561929
0,0.001,0.9841,0,1000,19561930
1,0.001,0.9225,0,1000,19561831
1,0.001,0.9215,0,1000,19561832
1,0.001,0.9222,0,1000,19561833
1,0.001,0.923,0,1000,19561834
1,0.001,0.9236,0,1000,19561835
1,0.001,0.924,0,1000,19561836
1,0.001,0.9242,0,1000,19561837
1,0.001,0.9235,0,1000,19561838
1,0.001,0.9216,0,1000,19561839
1,0.001,0.9206,0,1000,19561840
1,0.001,0.9215,0,1000,19561841
1,0.001,0.9244,0,1000,19561842
1,0.001,0.9208,0,1000,19561843
1,0.001,0.9215,0,1000,19561844
1,0.001,0.9221,0,1000,19561845
1,0.001,0.9228,0,1000,19561846
1,0.001,0.9232,0,1000,19561847
1,0.001,0.9232,0,1000,19561848
1,0.001,0.9223,0,1000,19561849
1,0.001,0.9247,0,1000,19561850
1,0.001,0.9239,0,1000,19561851
1,0.001,0.9209,0,1000,19561852
1,0.001,0.9229,0,1000,19561853
1,0.001,0.9229,0,1000,19561854
1,0.001,0.9234,0,1000,19561855
1,0.001,0.9222,0,1000,19561856
1,0.001,0.922,0,1000,19561857
1,0.001,0.9239,0,1000,19561858
1,0.001,0.9218,0,1000,19561859
1,0.001,0.9202,0,1000,19561860
1,0.001,0.9232,0,1000,19561861
1,0.001,0.9226,0,1000,19561862
1,0.001,0.9219,0,1000,19561863
1,0.001,0.924,0,1000,19561864
1,0.001,0.9244,0,1000,19561865
1,0.001,0.9222,0,1000,19561866
1,0.001,0.923,0,1000,19561867
1,0.001,0.922,0,1000,19561868
1,0.001,0.9229,0,1000,19561869
1,0.001,0.919,0,1000,19561870
1,0.001,0.9223,0,1000,19561871
1,0.001,0.9227,0,1000,19561872
1,0.001,0.9222,0,1000,19561873
1,0.001,0.9238,0,1000,19561874
1,0.001,0.923,0,1000,19561875
1,0.001,0.9223,0,1000,19561876
1,0.001,0.9212,0,1000,19561877
1,0.001,0.922,0,1000,19561878
1,0.001,0.9235,0,1000,19561879
1,0.001,0.921,0,1000,19561880
1,0.001,0.9233,0,1000,19561881
1,0.001,0.9211,0,1000,19561882
1,0.001,0.922,0,1000,19561883
1,0.001,0.923,0,1000,19561884
