initial moral mean,stability,morality,cycle length,generation count,seed
0.75,1.0,1.0,1,14,19561873
0.75,1.0,1.0,1,11,19561874
0.75,1.0,1.0,1,14,19561875
0.75,1.0,1.0,1,21,19561876
0.75,1.0,1.0,1,18,19561877
0.75,1.0,1.0,1,12,19561878
0.75,1.0,1.0,1,18,19561879
0.75,1.0,1.0,1,10,19561880
0.75,1.0,1.0,1,12,19561881
0.75,1.0,1.0,1,19,19561882
0.75,1.0,1.0,1,10,19561883
0.75,1.0,1.0,1,12,19561884
0.75,1.0,1.0,1,31,19561885
0.75,1.0,1.0,1,10,19561886
0.75,1.0,1.0,1,9,19561887
0.75,1.0,1.0,1,18,19561888
0.75,1.0,1.0,1,12,19561889
0.75,1.0,1.0,1,19,19561890
0.75,1.0,1.0,1,15,19561891
0.75,1.0,1.0,1,15,19561892
0.75,1.0,1.0,1,14,19561893
0.75,1.0,1.0,1,16,19561894
0.75,1.0,1.0,1,11,19561895
0.75,1.0,1.0,1,14,19561896
0.75,1.0,1.0,1,16,19561897
0.75,1.0,1.0,1,17,19561898
0.75,1.0,1.0,1,11,19561899
0.75,1.0,1.0,1,21,19561900
0.75,1.0,1.0,1,14,19561901
0.75,1.0,1.0,1,8,19561902
0.75,1.0,1.0,1,20,19561903
0.75,1.0,1.0,1,17,19561904
0.75,1.0,1.0,1,26,19561905
0.75,1.0,1.0,1,17,19561906
0.75,1.0,1.0,1,18,19561907
0.75,1.0,1.0,1,9,19561908
0.75,1.0,1.0,1,13,19561909
0.75,1.0,1.0,1,16,19561910
0.75,1.0,1.0,1,11,19561911
0.75,1.0,1.0,1,14,19561912
0.75,1.0,1.0,1,15,19561913
0.75,1.0,1.0,1,18,19561914
0.75,1.0,1.0,1,21,19561915
0.75,1.0,1.0,1,12,19561916
0.75,1.0,1.0,1,20,19561917
0.75,1.0,1.0,1,15,19561918
0.75,1.0,1.0,1,24,19561919
0.75,1.0,1.0,1,19,19561920
0.75,1.0,1.0,1,11,19561921
0.75,1.0,1.0,1,20,19561922
0.75,1.0,1.0,1,13,19561923
0.75,1.0,1.0,1,21,19561924
0.75,1.0,1.0,1,43,19561925
0.75,1.0,1.0,1,13,19561926
0.75,1.0,1.0,1,18,19561927
0.75,1.0,1.0,1,17,19561928
0.75,1.0,1.0,1,11,19561929
0.75,1.0,1.0,1,20,19561930
