mutation probability,stability,morality,cycle length,generation count,seed
0.001,0.001,0.9958,0,1000,19561896
0.001,0.001,0.9954,0,1000,19561897
0.001,0.001,0.9971,0,1000,19561898
0.001,0.001,0.9963,0,1000,19561899
0.001,0.001,0.98,0,1000,19561900
0.001,0.001,0.9969,0,1000,19561901
0.001,0.001,0.9981,0,1000,19561902
0.001,0.001,0.9902,0,1000,19561903
0.001,0.001,0.9933,0,1000,19561904
0.001,0.001,0.9954,0,1000,19561905
0.001,0.001,0.9946,0,1000,19561906
0.001,0.001,0.9951,0,1000,19561907
0.001,0.001,0.9981,0,1000,19561908
0.001,0.001,0.9942,0,1000,19561909
0.001,0.001,0.9921,0,1000,19561910
0.001,0.001,0.996,0,1000,19561911
0.001,0.001,0.995,0,1000,19561912
0.001,0.001,0.9939,0,1000,19561913
0.001,0.001,0.996,0,1000,19561914
0.001,0.001,0.9935,0,1000,19561915
0.001,0.001,0.9959,0,1000,19561916
0.001,0.001,0.9944,0,1000,19561917
0.001,0.001,0.9957,0,1000,19561918
0.001,0.001,0.9948,0,1000,19561919
0.001,0.001,0.9939,0,1000,19561920
0.001,0.001,0.997,0,1000,19561921
0.001,0.001,0.9944,0,1000,19561922
0.001,0.001,0.9955,0,1000,19561923
0.001,0.001,0.996,0,1000,19561924
0.001,0.001,0.9873,0,1000,19561925
0.001,0.001,0.9977,0,1000,19561926
0.001,0.001,0.9958,0,1000,19561927
0.001,0.001,0.9971,0,1000,19561928
0.001,0.001,0.9975,0,1000,19561929
0.001,0.001,0.9931,0,1000,19561930
0.01,0.001,0.9883,0,1000,19561831
0.01,0.001,0.9836,0,1000,19561832
0.01,0.001,0.9859,0,1000,19561833
0.01,0.001,0.9879,0,1000,19561834
0.01,0.001,0.9865,0,1000,19561835
0.01,0.001,0.9853,0,1000,19561836
0.01,0.001,0.9869,0,1000,19561837
0.01,0.001,0.9892,0,1000,19561838
0.01,0.001,0.9866,0,1000,19561839
0.01,0.001,0.9852,0,1000,19561840
0.01,0.001,0.9868,0,1000,19561841
0.01,0.001,0.9868,0,1000,19561842
0.01,0.001,0.9858,0,1000,19561843
0.01,0.001,0.9865,0,1000,19561844
0.01,0.001,0.9873,0,1000,19561845
0.01,0.001,0.9888,0,1000,19561846
0.01,0.001,0.9874,0,1000,19561847
0.01,0.001,0.9864,0,1000,19561848
0.01,0.001,0.9867,0,1000,19561849
0.01,0.001,0.9865,0,1000,19561850
0.01,0.001,0.989,0,1000,19561851
0.01,0.001,0.9862,0,1000,19561852
0.01,0.001,0.9868,0,1000,19561853
0.01,0.001,0.9884,0,1000,19561854
0.01,0.001,0.9883,0,1000,19561855
0.01,0.001,0.9881,0,1000,19561856
0.01,0.001,0.9886,0,1000,19561857
0.01,0.001,0.9885,0,1000,19561858
0.01,0.001,0.9829,0,1000,19561859
0.01,0.001,0.9833,0,1000,19561860
0.01,0.001,0.9839,0,1000,19561861
0.01,0.001,0.9875,0,1000,19561862
0.01,0.001,0.9859,0,1000,19561863
0.01,0.001,0.9884,0,1000,19561864
0.01,0.001,0.9885,0,1000,19561865
0.01,0.001,0.9859,0,1000,19561866
0.01,0.001,0.9876,0,1000,19561867
0.01,0.001,0.9848,0,1000,19561868
0.01,0.001,0.9885,0,1000,19561869
0.01,0.001,0.9735,0,1000,19561870
0.01,0.001,0.984,0,1000,19561871
0.01,0.001,0.987,0,1000,19561872
0.01,0.001,0.9854,0,1000,19561873
0.01,0.001,0.9881,0,1000,19561874
0.01,0.001,0.9882,0,1000,19561875
0.01,0.001,0.9858,0,1000,19561876
0.01,0.001,0.9862,0,1000,19561877
0.01,0.001,0.9869,0,1000,19561878
0.01,0.001,0.9862,0,1000,19561879
0.01,0.001,0.9884,0,1000,19561880
0.01,0.001,0.9882,0,1000,19561881
0.01,0.001,0.9841,0,1000,19561882
0.01,0.001,0.9866,0,1000,19561883
0.01,0.001,0.9888,0,1000,19561884
0.01,0.001,0.9838,0,1000,19561885
0.01,0.001,0.9885,0,1000,19561886
0.01,0.001,0.9893,0,1000,19561887
0.01,0.001,0.9834,0,1000,19561888
0.01,0.001,0.9866,0,1000,19561889
0.01,0.001,0.9846,0,1000,19561890
0.01,0.001,0.9869,0,1000,19561891
0.01,0.001,0.9807,0,1000,19561892
0.01,0.001,0.9875,0,1000,19561893
0.01,0.001,0.9858,0,1000,19561894
0.01,0.001,0.9879,0,1000,19561895
0.01,0.001,0.9869,0,1000,19561896
0.01,0.001,0.9865,0,1000,19561897
0.01,0.001,0.9882,0,1000,19561898
0.01,0.001,0.9873,0,1000,19561899
0.01,0.001,0.9704,0,1000,19561900
0.01,0.001,0.9877,0,1000,19561901
0.01,0.001,0.9891,0,1000,19561902
0.01,0.001,0.9814,0,1000,19561903
0.01,0.001,0.9842,0,1000,19561904
0.01,0.001,0.9863,0,1000,19561905
0.01,0.001,0.9856,0,1000,19561906
0.01,0.001,0.9861,0,1000,19561907
0.01,0.001,0.989,0,1000,19561908
0.01,0.001,0.9853,0,1000,19561909
0.01,0.001,0.9823,0,1000,19561910
0.01,0.001,0.9868,0,1000,19561911
0.01,0.001,0.9861,0,1000,19561912
0.01,0.001,0.9846,0,1000,19561913
0.01,0.001,0.9868,0,1000,19561914
0.01,0.001,0.9842,0,1000,19561915
0.01,0.001,0.9868,0,1000,19561916
0.01,0.001,0.9857,0,1000,19561917
0.01,0.001,0.9867,0,1000,19561918
0.01,0.001,0.9856,0,1000,19561919
0.01,0.001,0.9848,0,1000,19561920
0.01,0.001,0.988,0,1000,19561921
0.01,0.001,0.9852,0,1000,19561922
0.01,0.001,0.9863,0,1000,19561923
0.01,0.001,0.9869,0,1000,19561924
0.01,0.001,0.9782,0,1000,19561925
0.01,0.001,0.9886,0,1000,19561926
0.01,0.001,0.9868,0,1000,19561927
0.01,0.001,0.9883,0,1000,19561928
0.01,0.001,0.9886,0,1000,19561929
0.01,0.001,0.9841,0,1000,19561930
0.1,0.001,0.8685,0,1000,19561831
0.1,0.001,0.8665,0,1000,19561832
0.1,0.001,0.8672,0,1000,19561833
0.1,0.001,0.8686,0,1000,19561834
0.1,0.001,0.8685,0,1000,19561835
0.1,0.001,0.867,0,1000,19561836
0.1,0.001,0.8696,0,1000,19561837
0.1,0.001,0.8724,0,1000,19561838
0.1,0.001,0.8691,0,1000,19561839
0.1,0.001,0.8657,0,1000,19561840
0.1,0.001,0.8695,0,1000,19561841
0.1,0.001,0.8697,0,1000,19561842
0.1,0.001,0.868,0,1000,19561843
0.1,0.001,0.8675,0,1000,19561844
0.1,0.001,0.87,0,1000,19561845
0.1,0.001,0.8701,0,1000,19561846
0.1,0.001,0.8695,0,1000,19561847
0.1,0.001,0.8683,0,1000,19561848
0.1,0.001,0.8688,0,1000,19561849
0.1,0.001,0.868,0,1000,19561850
0.1,0.001,0.8712,0,1000,19561851
0.1,0.001,0.8676,0,1000,19561852
0.1,0.001,0.8679,0,1000,19561853
0.1,0.001,0.8708,0,1000,19561854
