mutation distance,stability,morality,cycle length,generation count,seed
0,0.001,0.0099,0,1000,19561897
0,0.001,0.0098,0,1000,19561898
0,0.001,0.01,0,1000,19561899
0,0.001,0.0101,0,1000,19561900
0,0.001,0.0102,0,1000,19561901
0,0.001,0.01,0,1000,19561902
0,0.001,0.0099,0,1000,19561903
0,0.001,0.0099,0,1000,19561904
0,0.001,0.0099,0,1000,19561905
0,0.001,0.01,0,1000,19561906
0,0.001,0.01,0,1000,19561907
0,0.001,0.0101,0,1000,19561908
0,0.001,0.01,0,1000,19561909
0,0.001,0.0103,0,1000,19561910
0,0.001,0.0101,0,1000,19561911
0,0.001,0.0098,0,1000,19561912
0,0.001,0.01,0,1000,19561913
0,0.001,0.0102,0,1000,19561914
0,0.001,0.01,0,1000,19561915
0,0.001,0.0101,0,1000,19561916
0,0.001,0.0098,0,1000,19561917
0,0.001,0.0099,0,1000,19561918
0,0.001,0.0101,0,1000,19561919
0,0.001,0.01,0,1000,19561920
0,0.001,0.0099,0,1000,19561921
0,0.001,0.0101,0,1000,19561922
0,0.001,0.01,0,1000,19561923
0,0.001,0.01,0,1000,19561924
0,0.001,0.0099,0,1000,19561925
0,0.001,0.0101,0,1000,19561926
0,0.001,0.0099,0,1000,19561927
0,0.001,0.0097,0,1000,19561928
0,0.001,0.01,0,1000,19561929
0,0.001,0.0098,0,1000,19561930
1,0.001,0.1684,0,1000,19561831
1,0.001,0.1665,0,1000,19561832
1,0.001,0.1672,0,1000,19561833
1,0.001,0.1687,0,1000,19561834
1,0.001,0.1659,0,1000,19561835
1,0.001,0.1662,0,1000,19561836
1,0.001,0.167,0,1000,19561837
1,0.001,0.1688,0,1000,19561838
1,0.001,0.1697,0,1000,19561839
1,0.001,0.1667,0,1000,19561840
1,0.001,0.1679,0,1000,19561841
1,0.001,0.1654,0,1000,19561842
1,0.001,0.1689,0,1000,19561843
1,0.001,0.1689,0,1000,19561844
1,0.001,0.1683,0,1000,19561845
1,0.001,0.1695,0,1000,19561846
1,0.001,0.1659,0,1000,19561847
1,0.001,0.1667,0,1000,19561848
1,0.001,0.17,0,1000,19561849
1,0.001,0.1675,0,1000,19561850
1,0.001,0.1683,0,1000,19561851
1,0.001,0.1693,0,1000,19561852
1,0.001,0.1685,0,1000,19561853
1,0.001,0.1675,0,1000,19561854
1,0.001,0.1661,0,1000,19561855
1,0.001,0.1665,0,1000,19561856
1,0.001,0.1689,0,1000,19561857
1,0.001,0.1665,0,1000,19561858
1,0.001,0.1687,0,1000,19561859
1,0.001,0.1696,0,1000,19561860
1,0.001,0.1668,0,1000,19561861
1,0.001,0.167,0,1000,19561862
1,0.001,0.1694,0,1000,19561863
1,0.001,0.1674,0,1000,19561864
1,0.001,0.166,0,1000,19561865
1,0.001,0.1658,0,1000,19561866
1,0.001,0.1669,0,1000,19561867
1,0.001,0.169,0,1000,19561868
1,0.001,0.1676,0,1000,19561869
1,0.001,0.1687,0,1000,19561870
1,0.001,0.1672,0,1000,19561871
1,0.001,0.1665,0,1000,19561872
1,0.001,0.1677,0,1000,19561873
1,0.001,0.1666,0,1000,19561874
1,0.001,0.1688,0,1000,19561875
1,0.001,0.1681,0,1000,19561876
1,0.001,0.1691,0,1000,19561877
1,0.001,0.1671,0,1000,19561878
1,0.001,0.1668,0,1000,19561879
1,0.001,0.1699,0,1000,19561880
1,0.001,0.1678,0,1000,19561881
1,0.001,0.169,0,1000,19561882
1,0.001,0.1686,0,1000,19561883
1,0.001,0.1688,0,1000,19561884
1,0.001,0.1671,0,1000,19561885
1,0.001,0.1672,0,1000,19561886
1,0.001,0.1666,0,1000,19561887
1,0.001,0.1662,0,1000,19561888
1,0.001,0.1661,0,1000,19561889
1,0.001,0.1669,0,1000,19561890
1,0.001,0.1672,0,1000,19561891
1,0.001,0.1693,0,1000,19561892
1,0.001,0.1679,0,1000,19561893
1,0.001,0.1664,0,1000,19561894
1,0.001,0.166,0,1000,19561895
1,0.001,0.1675,0,1000,19561896
1,0.001,0.1668,0,1000,19561897
1,0.001,0.1672,0,1000,19561898
1,0.001,0.1667,0,1000,19561899
1,0.001,0.1681,0,1000,19561900
1,0.001,0.1679,0,1000,19561901
1,0.001,0.1678,0,1000,19561902
1,0.001,0.1667,0,1000,19561903
1,0.001,0.1666,0,1000,19561904
1,0.001,0.1674,0,1000,19561905
1,0.001,0.1679,0,1000,19561906
1,0.001,0.1671,0,1000,19561907
1,0.001,0.1703,0,1000,19561908
1,0.001,0.1672,0,1000,19561909
1,0.001,0.1695,0,1000,19561910
1,0.001,0.1686,0,1000,19561911
1,0.001,0.165,0,1000,19561912
1,0.001,0.1672,0,1000,19561913
1,0.001,0.1686,0,1000,19561914
1,0.001,0.1674,0,1000,19561915
1,0.001,0.1672,0,1000,19561916
1,0.001,0.1648,0,1000,19561917
1,0.001,0.1663,0,1000,19561918
1,0.001,0.1674,0,1000,19561919
1,0.001,0.1674,0,1000,19561920
1,0.001,0.1679,0,1000,19561921
1,0.001,0.1686,0,1000,19561922
1,0.001,0.168,0,1000,19561923
1,0.001,0.1693,0,1000,19561924
1,0.001,0.167,0,1000,19561925
1,0.001,0.1687,0,1000,19561926
1,0.001,0.1673,0,1000,19561927
1,0.001,0.1655,0,1000,19561928
1,0.001,0.1674,0,1000,19561929
1,0.001,0.1673,0,1000,19561930
2,0.001,0.3231,0,1000,19561831
2,0.001,0.3184,0,1000,19561832
2,0.001,0.3199,0,1000,19561833
2,0.001,0.321,0,1000,19561834
2,0.001,0.3176,0,1000,19561835
2,0.001,0.3195,0,1000,19561836
2,0.001,0.3195,0,1000,19561837
2,0.001,0.3207,0,1000,19561838
2,0.001,0.3196,0,1000,19561839
2,0.001,0.3222,0,1000,19561840
2,0.001,0.3226,0,1000,19561841
2,0.001,0.3165,0,1000,19561842
2,0.001,0.3233,0,1000,19561843
2,0.001,0.3205,0,1000,19561844
2,0.001,0.3204,0,1000,19561845
2,0.001,0.3243,0,1000,19561846
2,0.001,0.3191,0,1000,19561847
2,0.001,0.3143,0,1000,19561848
2,0.001,0.3221,0,1000,19561849
2,0.001,0.3179,0,1000,19561850
2,0.001,0.3226,0,1000,19561851
2,0.001,0.3223,0,1000,19561852
2,0.001,0.3221,0,1000,19561853
2,0.001,0.3192,0,1000,19561854
2,0.001,0.3244,0,1000,19561855
2,0.001,0.3203,0,1000,19561856
2,0.001,0.322,0,1000,19561857
2,0.001,0.3212,0,1000,19561858
2,0.001,0.3217,0,1000,19561859
2,0.001,0.3246,0,1000,19561860
2,0.001,0.3195,0,1000,19561861
2,0.001,0.3186,0,1000,19561862
2,0.001,0.3214,0,1000,19561863
2,0.001,0.3228,0,1000,19561864
2,0.001,0.3189,0,1000,19561865
2,0.001,0.3192,0,1000,19561866
2,0.001,0.3234,0,1000,19561867
2,0.001,0.3256,0,1000,19561868
2,0.001,0.3208,0,1000,19561869
2,0.001,0.325,0,1000,19561870
2,0.001,0.3219,0,1000,19561871
2,0.001,0.3213,0,1000,19561872
2,0.001,0.323,0,1000,19561873
2,0.001,0.3219,0,1000,19561874
2,0.001,0.3212,0,1000,19561875
2,0.001,0.3218,0,1000,19561876
2,0.001,0.3252,0,1000,19561877
2,0.001,0.3197,0,1000,19561878
2,0.001,0.3207,0,1000,19561879
2,0.001,0.3245,0,1000,19561880
2,0.001,0.3253,0,1000,19561881
2,0.001,0.3244,0,1000,19561882
2,0.001,0.325,0,1000,19561883
2,0.001,0.3216,0,1000,19561884
2,0.001,0.319,0,1000,19561885
2,0.001,0.3201,0,1000,19561886
2,0.001,0.3185,0,1000,19561887
2,0.001,0.3211,0,1000,19561888
2,0.001,0.321,0,1000,19561889
2,0.001,0.3226,0,1000,19561890
2,0.001,0.3219,0,1000,19561891
2,0.001,0.3215,0,1000,19561892
2,0.001,0.3209,0,1000,19561893
2,0.001,0.3196,0,1000,19561894
2,0.001,0.3203,0,1000,19561895
2,0.001,0.3176,0,1000,19561896
2,0.001,0.3182,0,1000,19561897
2,0.001,0.3212,0,1000,19561898
2,0.001,0.3238,0,1000,19561899
2,0.001,0.3213,0,1000,19561900
2,0.001,0.3203,0,1000,19561901
2,0.001,0.3211,0,1000,19561902
2,0.001,0.3208,0,1000,19561903
2,0.001,0.3216,0,1000,19561904
2,0.001,0.3186,0,1000,19561905
2,0.001,0.3186,0,1000,19561906
2,0.001,0.321,0,1000,19561907
2,0.001,0.3232,0,1000,19561908
2,0.001,0.3228,0,1000,19561909
2,0.001,0.3251,0,1000,19561910
2,0.001,0.3219,0,1000,19561911
2,0.001,0.3186,0,1000,19561912
2,0.001,0.3198,0,1000,19561913
2,0.001,0.3215,0,1000,19561914
2,0.001,0.3241,0,1000,19561915
2,0.001,0.3191,0,1000,19561916
2,0.001,0.3163,0,1000,19561917
2,0.001,0.3214,0,1000,19561918
2,0.001,0.3174,0,1000,19561919
2,0.001,0.321,0,1000,19561920
2,0.001,0.3195,0,1000,19561921
2,0.001,0.3234,0,1000,19561922
2,0.001,0.3209,0,1000,19561923
2,0.001,0.3246,0,1000,19561924
2,0.001,0.319,0,1000,19561925
2,0.001,0.3227,0,1000,19561926
2,0.001,0.3206,0,1000,19561927
2,0.001,0.3186,0,1000,19561928
2,0.001,0.3246,0,1000,19561929
2,0.001,0.3217,0,1000,19561930
