mutation probability,stability,morality,cycle length,generation count,seed
0.0,1.0,0.007,1,6,19561906
0.0,1.0,0.0,1,3,19561907
0.0,1.0,0.006,1,4,19561908
0.0,1.0,0.0,1,5,19561909
0.0,1.0,0.006,1,4,19561910
0.0,1.0,0.0,1,3,19561911
0.0,1.0,0.015,1,6,19561912
0.0,1.0,0.0,1,4,19561913
0.0,1.0,0.031,1,4,19561914
0.0,1.0,0.0,1,5,19561915
0.0,1.0,0.0,1,3,19561916
0.0,1.0,0.014,1,4,19561917
0.0,1.0,0.013,1,5,19561918
0.0,1.0,0.007,1,4,19561919
0.0,1.0,0.006,1,4,19561920
0.0,1.0,0.006,1,4,19561921
0.0,1.0,0.016,1,5,19561922
0.0,1.0,0.0,1,6,19561923
0.0,1.0,0.017,1,5,19561924
0.0,1.0,0.014,1,4,19561925
0.0,1.0,0.0,1,5,19561926
0.0,1.0,0.0,1,4,19561927
0.0,1.0,0.0,1,5,19561928
0.0,1.0,0.012,1,5,19561929
0.0,1.0,0.008,1,5,19561930
0.001,0.001,0.0068,0,1000,19561831
0.001,0.001,0.005,0,1000,19561832
0.001,0.001,0.001,0,1000,19561833
0.001,0.001,0.0011,0,1000,19561834
0.001,0.001,0.0106,0,1000,19561835
0.001,0.001,0.0012,0,1000,19561836
0.001,0.001,0.0051,0,1000,19561837
0.001,0.001,0.0142,0,1000,19561838
0.001,0.001,0.001,0,1000,19561839
0.001,0.001,0.0104,0,1000,19561840
0.001,0.001,0.0051,0,1000,19561841
0.001,0.001,0.0042,0,1000,19561842
0.001,0.001,0.0023,0,1000,19561843
0.001,0.001,0.0082,0,1000,19561844
0.001,0.001,0.001,0,1000,19561845
0.001,0.001,0.0038,0,1000,19561846
0.001,0.001,0.001,0,1000,19561847
0.001,0.001,0.0018,0,1000,19561848
0.001,0.001,0.003,0,1000,19561849
0.001,0.001,0.001,0,1000,19561850
0.001,0.001,0.001,0,1000,19561851
0.001,0.001,0.0055,0,1000,19561852
0.001,0.001,0.0024,0,1000,19561853
0.001,0.001,0.0168,0,1000,19561854
0.001,0.001,0.0014,0,1000,19561855
0.001,0.001,0.001,0,1000,19561856
0.001,0.001,0.001,0,1000,19561857
0.001,0.001,0.0074,0,1000,19561858
0.001,0.001,0.0027,0,1000,19561859
0.001,0.001,0.0053,0,1000,19561860
0.001,0.001,0.0011,0,1000,19561861
0.001,0.001,0.0056,0,1000,19561862
0.001,0.001,0.0011,0,1000,19561863
0.001,0.001,0.0019,0,1000,19561864
0.001,0.001,0.0017,0,1000,19561865
0.001,0.001,0.0112,0,1000,19561866
0.001,0.001,0.0047,0,1000,19561867
0.001,0.001,0.0082,0,1000,19561868
0.001,0.001,0.0091,0,1000,19561869
0.001,0.001,0.0024,0,1000,19561870
0.001,0.001,0.001,0,1000,19561871
0.001,0.001,0.0082,0,1000,19561872
0.001,0.001,0.001,0,1000,19561873
0.001,0.001,0.0089,0,1000,19561874
0.001,0.001,0.0072,0,1000,19561875
0.001,0.001,0.0011,0,1000,19561876
0.001,0.001,0.0024,0,1000,19561877
0.001,0.001,0.0011,0,1000,19561878
0.001,0.001,0.0111,0,1000,19561879
0.001,0.001,0.001,0,1000,19561880
0.001,0.001,0.0079,0,1000,19561881
0.001,0.001,0.0011,0,1000,19561882
0.001,0.001,0.0073,0,1000,19561883
0.001,0.001,0.0057,0,1000,19561884
0.001,0.001,0.0018,0,1000,19561885
0.001,0.001,0.001,0,1000,19561886
0.001,0.001,0.001,0,1000,19561887
0.001,0.001,0.001,0,1000,19561888
0.001,0.001,0.0079,0,1000,19561889
0.001,0.001,0.0031,0,1000,19561890
0.001,0.001,0.0018,0,1000,19561891
0.001,0.001,0.001,0,1000,19561892
0.001,0.001,0.0038,0,1000,19561893
0.001,0.001,0.0011,0,1000,19561894
0.001,0.001,0.0026,0,1000,19561895
0.001,0.001,0.001,0,1000,19561896
