mutation distance,stability,morality,cycle length,generation count,seed
2,0.001,0.1604,0,1000,19561865
2,0.001,0.1649,0,1000,19561866
2,0.001,0.1711,0,1000,19561867
2,0.001,0.1667,0,1000,19561868
2,0.001,0.1646,0,1000,19561869
2,0.001,0.1719,0,1000,19561870
2,0.001,0.1577,0,1000,19561871
2,0.001,0.155,0,1000,19561872
2,0.001,0.1679,0,1000,19561873
2,0.001,0.1634,0,1000,19561874
2,0.001,0.1637,0,1000,19561875
2,0.001,0.1622,0,1000,19561876
2,0.001,0.1719,0,1000,19561877
2,0.001,0.1719,0,1000,19561878
2,0.001,0.1617,0,1000,19561879
2,0.001,0.1701,0,1000,19561880
2,0.001,0.1648,0,1000,19561881
2,0.001,0.1644,0,1000,19561882
2,0.001,0.1652,0,1000,19561883
2,0.001,0.1689,0,1000,19561884
2,0.001,0.1655,0,1000,19561885
2,0.001,0.1582,0,1000,19561886
2,0.001,0.1636,0,1000,19561887
2,0.001,0.1633,0,1000,19561888
2,0.001,0.1596,0,1000,19561889
2,0.001,0.172,0,1000,19561890
2,0.001,0.1613,0,1000,19561891
2,0.001,0.1684,0,1000,19561892
2,0.001,0.1708,0,1000,19561893
2,0.001,0.1721,0,1000,19561894
2,0.001,0.1697,0,1000,19561895
2,0.001,0.1652,0,1000,19561896
2,0.001,0.1622,0,1000,19561897
2,0.001,0.1696,0,1000,19561898
2,0.001,0.1718,0,1000,19561899
2,0.001,0.1665,0,1000,19561900
2,0.001,0.1686,0,1000,19561901
2,0.001,0.1683,0,1000,19561902
2,0.001,0.167,0,1000,19561903
2,0.001,0.1631,0,1000,19561904
2,0.001,0.1743,0,1000,19561905
2,0.001,0.1695,0,1000,19561906
2,0.001,0.1639,0,1000,19561907
2,0.001,0.1626,0,1000,19561908
2,0.001,0.1691,0,1000,19561909
2,0.001,0.1653,0,1000,19561910
2,0.001,0.1658,0,1000,19561911
2,0.001,0.1669,0,1000,19561912
2,0.001,0.1632,0,1000,19561913
2,0.001,0.1757,0,1000,19561914
2,0.001,0.1641,0,1000,19561915
2,0.001,0.1633,0,1000,19561916
2,0.001,0.1674,0,1000,19561917
2,0.001,0.1634,0,1000,19561918
2,0.001,0.1711,0,1000,19561919
