mutation probability,stability,morality,cycle length,generation count,seed
0.01,0.001,0.0885,0,1000,19561846
0.01,0.001,0.0949,0,1000,19561847
0.01,0.001,0.1328,0,1000,19561848
0.01,0.001,0.1354,0,1000,19561849
0.01,0.001,0.04,0,1000,19561850
0.01,0.001,0.0668,0,1000,19561851
0.01,0.001,0.0809,0,1000,19561852
0.01,0.001,0.0611,0,1000,19561853
0.01,0.001,0.0637,0,1000,19561854
0.01,0.001,0.0963,0,1000,19561855
0.01,0.001,0.0788,0,1000,19561856
0.01,0.001,0.0897,0,1000,19561857
0.01,0.001,0.0331,0,1000,19561858
0.01,0.001,0.0415,0,1000,19561859
0.01,0.001,0.0575,0,1000,19561860
0.01,0.001,0.09,0,1000,19561861
0.01,0.001,0.0276,0,1000,19561862
0.01,0.001,0.0708,0,1000,19561863
0.01,0.001,0.0674,0,1000,19561864
0.01,0.001,0.0791,0,1000,19561865
0.01,0.001,0.0683,0,1000,19561866
0.01,0.001,0.0625,0,1000,19561867
0.01,0.001,0.081,0,1000,19561868
0.01,0.001,0.0426,0,1000,19561869
0.01,0.001,0.1772,0,1000,19561870
0.01,0.001,0.1186,0,1000,19561871
0.01,0.001,0.0685,0,1000,19561872
0.01,0.001,0.0916,0,1000,19561873
0.01,0.001,0.1419,0,1000,19561874
0.01,0.001,0.0484,0,1000,19561875
0.01,0.001,0.1269,0,1000,19561876
0.01,0.001,0.0885,0,1000,19561877
0.01,0.001,0.1199,0,1000,19561878
0.01,0.001,0.0846,0,1000,19561879
0.01,0.001,0.0713,0,1000,19561880
0.01,0.001,0.0664,0,1000,19561881
0.01,0.001,0.0657,0,1000,19561882
0.01,0.001,0.0557,0,1000,19561883
0.01,0.001,0.019,0,1000,19561884
0.01,0.001,0.0485,0,1000,19561885
0.01,0.001,0.0804,0,1000,19561886
0.01,0.001,0.0432,0,1000,19561887
0.01,0.001,0.0765,0,1000,19561888
0.01,0.001,0.0781,0,1000,19561889
0.01,0.001,0.0779,0,1000,19561890
0.01,0.001,0.0683,0,1000,19561891
0.01,0.001,0.0816,0,1000,19561892
0.01,0.001,0.0452,0,1000,19561893
0.01,0.001,0.0477,0,1000,19561894
0.01,0.001,0.0899,0,1000,19561895
0.01,0.001,0.0749,0,1000,19561896
0.01,0.001,0.0818,0,1000,19561897
0.01,0.001,0.0853,0,1000,19561898
0.01,0.001,0.0408,0,1000,19561899
0.01,0.001,0.1229,0,1000,19561900
0.01,0.001,0.0806,0,1000,19561901
0.01,0.001,0.0896,0,1000,19561902
0.01,0.001,0.0817,0,1000,19561903
0.01,0.001,0.1299,0,1000,19561904
0.01,0.001,0.1285,0,1000,19561905
0.01,0.001,0.1123,0,1000,19561906
0.01,0.001,0.092,0,1000,19561907
0.01,0.001,0.0381,0,1000,19561908
0.01,0.001,0.1,0,1000,19561909
0.01,0.001,0.1413,0,1000,19561910
0.01,0.001,0.0354,0,1000,19561911
0.01,0.001,0.0597,0,1000,19561912
0.01,0.001,0.1151,0,1000,19561913
0.01,0.001,0.1068,0,1000,19561914
0.01,0.001,0.0665,0,1000,19561915
0.01,0.001,0.0677,0,1000,19561916
0.01,0.001,0.0497,0,1000,19561917
0.01,0.001,0.1079,0,1000,19561918
0.01,0.001,0.1614,0,1000,19561919
0.01,0.001,0.0478,0,1000,19561920
0.01,0.001,0.0512,0,1000,19561921
0.01,0.001,0.0867,0,1000,19561922
0.01,0.001,0.0688,0,1000,19561923
0.01,0.001,0.0495,0,1000,19561924
0.01,0.001,0.0828,0,1000,19561925
0.01,0.001,0.0351,0,1000,19561926
0.01,0.001,0.0586,0,1000,19561927
0.01,0.001,0.0751,0,1000,19561928
0.01,0.001,0.0503,0,1000,19561929
0.01,0.001,0.0193,0,1000,19561930
0.1,0.001,0.0507,0,1000,19561831
0.1,0.001,0.0549,0,1000,19561832
0.1,0.001,0.0512,0,1000,19561833
0.1,0.001,0.0474,0,1000,19561834
0.1,0.001,0.0484,0,1000,19561835
0.1,0.001,0.0686,0,1000,19561836
0.1,0.001,0.0608,0,1000,19561837
0.1,0.001,0.0492,0,1000,19561838
0.1,0.001,0.0529,0,1000,19561839
0.1,0.001,0.0517,0,1000,19561840
0.1,0.001,0.0597,0,1000,19561841
0.1,0.001,0.0484,0,1000,19561842
0.1,0.001,0.0544,0,1000,19561843
0.1,0.001,0.0458,0,1000,19561844
0.1,0.001,0.0439,0,1000,19561845
0.1,0.001,0.0523,0,1000,19561846
0.1,0.001,0.0572,0,1000,19561847
0.1,0.001,0.0636,0,1000,19561848
0.1,0.001,0.0512,0,1000,19561849
0.1,0.001,0.0468,0,1000,19561850
0.1,0.001,0.0535,0,1000,19561851
0.1,0.001,0.0616,0,1000,19561852
0.1,0.001,0.0456,0,1000,19561853
0.1,0.001,0.0498,0,1000,19561854
0.1,0.001,0.0521,0,1000,19561855
0.1,0.001,0.0459,0,1000,19561856
0.1,0.001,0.0625,0,1000,19561857
0.1,0.001,0.0484,0,1000,19561858
0.1,0.001,0.0468,0,1000,19561859
0.1,0.001,0.0511,0,1000,19561860
0.1,0.001,0.051,0,1000,19561861
0.1,0.001,0.0531,0,1000,19561862
0.1,0.001,0.0505,0,1000,19561863
0.1,0.001,0.0503,0,1000,19561864
0.1,0.001,0.0428,0,1000,19561865
0.1,0.001,0.0554,0,1000,19561866
0.1,0.001,0.0455,0,1000,19561867
0.1,0.001,0.0565,0,1000,19561868
0.1,0.001,0.047,0,1000,19561869
0.1,0.001,0.0542,0,1000,19561870
0.1,0.001,0.0553,0,1000,19561871
0.1,0.001,0.056,0,1000,19561872
0.1,0.001,0.0637,0,1000,19561873
0.1,0.001,0.0601,0,1000,19561874
0.1,0.001,0.0556,0,1000,19561875
0.1,0.001,0.0583,0,1000,19561876
0.1,0.001,0.0518,0,1000,19561877
0.1,0.001,0.055,0,1000,19561878
0.1,0.001,0.0533,0,1000,19561879
0.1,0.001,0.0506,0,1000,19561880
0.1,0.001,0.052,0,1000,19561881
0.1,0.001,0.0512,0,1000,19561882
0.1,0.001,0.0579,0,1000,19561883
0.1,0.001,0.0446,0,1000,19561884
0.1,0.001,0.0572,0,1000,19561885
0.1,0.001,0.0499,0,1000,19561886
0.1,0.001,0.05,0,1000,19561887
0.1,0.001,0.0543,0,1000,19561888
0.1,0.001,0.051,0,1000,19561889
0.1,0.001,0.051,0,1000,19561890
0.1,0.001,0.0517,0,1000,19561891
0.1,0.001,0.0534,0,1000,19561892
0.1,0.001,0.0508,0,1000,19561893
0.1,0.001,0.0532,0,1000,19561894
0.1,0.001,0.0568,0,1000,19561895
0.1,0.001,0.0496,0,1000,19561896
0.1,0.001,0.059,0,1000,19561897
0.1,0.001,0.0483,0,1000,19561898
0.1,0.001,0.0489,0,1000,19561899
0.1,0.001,0.0604,0,1000,19561900
0.1,0.001,0.0557,0,1000,19561901
0.1,0.001,0.0561,0,1000,19561902
0.1,0.001,0.0545,0,1000,19561903
0.1,0.001,0.0446,0,1000,19561904
0.1,0.001,0.0576,0,1000,19561905
0.1,0.001,0.0451,0,1000,19561906
0.1,0.001,0.0491,0,1000,19561907
0.1,0.001,0.0484,0,1000,19561908
0.1,0.001,0.0593,0,1000,19561909
0.1,0.001,0.055,0,1000,19561910
0.1,0.001,0.0522,0,1000,19561911
0.1,0.001,0.0536,0,1000,19561912
0.1,0.001,0.0576,0,1000,19561913
0.1,0.001,0.0496,0,1000,19561914
0.1,0.001,0.0545,0,1000,19561915
0.1,0.001,0.0568,0,1000,19561916
0.1,0.001,0.0451,0,1000,19561917
0.1,0.001,0.0625,0,1000,19561918
0.1,0.001,0.0578,0,1000,19561919
0.1,0.001,0.0541,0,1000,19561920
0.1,0.001,0.0465,0,1000,19561921
0.1,0.001,0.0531,0,1000,19561922
0.1,0.001,0.0576,0,1000,19561923
0.1,0.001,0.0503,0,1000,19561924
0.1,0.001,0.0521,0,1000,19561925
0.1,0.001,0.0458,0,1000,19561926
0.1,0.001,0.0435,0,1000,19561927
0.1,0.001,0.0461,0,1000,19561928
0.1,0.001,0.0466,0,1000,19561929
0.1,0.001,0.0508,0,1000,19561930
