mutation distance,stability,morality,cycle length,generation count,seed
2,0.001,0.7086,0,1000,19561883
2,0.001,0.7034,0,1000,19561884
2,0.001,0.7026,0,1000,19561885
2,0.001,0.7051,0,1000,19561886
2,0.001,0.7067,0,1000,19561887
2,0.001,0.709,0,1000,19561888
2,0.001,0.7101,0,1000,19561889
2,0.001,0.7102,0,1000,19561890
2,0.001,0.7063,0,1000,19561891
2,0.001,0.7074,0,1000,19561892
2,0.001,0.7064,0,1000,19561893
2,0.001,0.7089,0,1000,19561894
2,0.001,0.7081,0,1000,19561895
2,0.001,0.7122,0,1000,19561896
2,0.001,0.7087,0,1000,19561897
2,0.001,0.7084,0,1000,19561898
2,0.001,0.7062,0,1000,19561899
2,0.001,0.6998,0,1000,19561900
2,0.001,0.703,0,1000,19561901
2,0.001,0.708,0,1000,19561902
2,0.001,0.7065,0,1000,19561903
2,0.001,0.705,0,1000,19561904
2,0.001,0.7092,0,1000,19561905
2,0.001,0.708,0,1000,19561906
2,0.001,0.7009,0,1000,19561907
2,0.001,0.7047,0,1000,19561908
2,0.001,0.7063,0,1000,19561909
2,0.001,0.6977,0,1000,19561910
2,0.001,0.7043,0,1000,19561911
2,0.001,0.7106,0,1000,19561912
2,0.001,0.7073,0,1000,19561913
2,0.001,0.7015,0,1000,19561914
2,0.001,0.703,0,1000,19561915
2,0.001,0.7055,0,1000,19561916
2,0.001,0.705,0,1000,19561917
2,0.001,0.7075,0,1000,19561918
2,0.001,0.7062,0,1000,19561919
2,0.001,0.7007,0,1000,19561920
2,0.001,0.7074,0,1000,19561921
2,0.001,0.7035,0,1000,19561922
2,0.001,0.7046,0,1000,19561923
2,0.001,0.7074,0,1000,19561924
2,0.001,0.7091,0,1000,19561925
2,0.001,0.7069,0,1000,19561926
2,0.001,0.7089,0,1000,19561927
2,0.001,0.7195,0,1000,19561928
2,0.001,0.7041,0,1000,19561929
2,0.001,0.7098,0,1000,19561930
