learning rule,stability,morality,cycle length,generation count,seed
IProb,0.001,0.9988,0,1000,19561866
IProb,0.001,0.9988,0,1000,19561867
IProb,0.001,0.9985,0,1000,19561868
IProb,0.001,0.9989,0,1000,19561869
IProb,0.001,0.9993,0,1000,19561870
IProb,0.001,0.9993,0,1000,19561871
IProb,0.001,0.9984,0,1000,19561872
IProb,0.001,0.998,0,1000,19561873
IProb,0.001,0.9987,0,1000,19561874
IProb,0.001,0.9983,0,1000,19561875
IProb,0.001,0.9977,0,1000,19561876
IProb,0.001,0.9984,0,1000,19561877
IProb,0.001,0.9995,0,1000,19561878
IProb,0.001,0.9993,0,1000,19561879
IProb,0.001,0.998,0,1000,19561880
IProb,0.001,0.9995,0,1000,19561881
IProb,0.001,0.9989,0,1000,19561882
IProb,0.001,0.9978,0,1000,19561883
IProb,0.001,0.9991,0,1000,19561884
IProb,0.001,0.9988,0,1000,19561885
IProb,0.001,0.9984,0,1000,19561886
IProb,0.001,0.9995,0,1000,19561887
IProb,0.001,0.9991,0,1000,19561888
IProb,0.001,0.9974,0,1000,19561889
IProb,0.001,0.9989,0,1000,19561890
IProb,0.001,0.9963,0,1000,19561891
IProb,0.001,0.9982,0,1000,19561892
IProb,0.001,0.9989,0,1000,19561893
IProb,0.001,0.9991,0,1000,19561894
IProb,0.001,0.9978,0,1000,19561895
IProb,0.001,0.9992,0,1000,19561896
IProb,0.001,0.9957,0,1000,19561897
IProb,0.001,0.9989,0,1000,19561898
IProb,0.001,0.9977,0,1000,19561899
IProb,0.001,0.9991,0,1000,19561900
IProb,0.001,0.9989,0,1000,19561901
IProb,0.001,0.9991,0,1000,19561902
IProb,0.001,0.9992,0,1000,19561903
IProb,0.001,0.9976,0,1000,19561904
IProb,0.001,0.9989,0,1000,19561905
IProb,0.001,0.9981,0,1000,19561906
IProb,0.001,0.9983,0,1000,19561907
IProb,0.001,0.9978,0,1000,19561908
IProb,0.001,0.9987,0,1000,19561909
IProb,0.001,0.9992,0,1000,19561910
IProb,0.001,0.9998,0,1000,19561911
IProb,0.001,0.999,0,1000,19561912
IProb,0.001,0.9996,0,1000,19561913
IProb,0.001,0.9994,0,1000,19561914
IProb,0.001,0.9798,0,1000,19561915
IProb,0.001,0.9993,0,1000,19561916
IProb,0.001,0.9995,0,1000,19561917
IProb,0.001,0.9985,0,1000,19561918
IProb,0.001,0.9987,0,1000,19561919
IProb,0.001,0.999,0,1000,19561920
IProb,0.001,0.9994,0,1000,19561921
IProb,0.001,0.9974,0,1000,19561922
IProb,0.001,0.9995,0,1000,19561923
IProb,0.001,0.9963,0,1000,19561924
IProb,0.001,0.9964,0,1000,19561925
IProb,0.001,0.9991,0,1000,19561926
IProb,0.001,0.9982,0,1000,19561927
IProb,0.001,0.9995,0,1000,19561928
IProb,0.001,0.999,0,1000,19561929
IProb,0.001,0.9989,0,1000,19561930
IAvg,1.0,0.784,1,14,19561831
IAvg,1.0,0.722,1,15,19561832
IAvg,1.0,0.381,1,13,19561833
IAvg,1.0,0.588,1,12,19561834
IAvg,1.0,0.801,1,15,19561835
IAvg,1.0,0.737,1,12,19561836
IAvg,1.0,0.681,1,16,19561837
IAvg,1.0,0.737,1,18,19561838
IAvg,1.0,0.833,1,11,19561839
IAvg,0.5,0.69,2,18,19561840
IAvg,1.0,0.727,1,13,19561841
IAvg,1.0,0.832,1,12,19561842
IAvg,1.0,0.737,1,9,19561843
IAvg,1.0,0.731,1,10,19561844
IAvg,1.0,0.636,1,15,19561845
IAvg,1.0,0.81,1,13,19561846
IAvg,1.0,0.425,1,7,19561847
IAvg,1.0,0.762,1,12,19561848
IAvg,1.0,0.725,1,11,19561849
IAvg,1.0,0.777,1,19,19561850
IAvg,1.0,0.76,1,11,19561851
IAvg,0.25,0.617,4,14,19561852
IAvg,1.0,0.61,1,10,19561853
IAvg,1.0,0.736,1,10,19561854
IAvg,1.0,0.615,1,9,19561855
IAvg,1.0,0.602,1,12,19561856
IAvg,1.0,0.899,1,13,19561857
IAvg,1.0,0.507,1,13,19561858
IAvg,1.0,0.504,1,12,19561859
IAvg,1.0,0.561,1,15,19561860
IAvg,1.0,0.66,1,12,19561861
IAvg,1.0,0.584,1,12,19561862
IAvg,0.25,0.565,4,15,19561863
IAvg,0.5,0.567,2,14,19561864
IAvg,1.0,0.712,1,18,19561865
IAvg,0.25,0.671,4,16,19561866
IAvg,1.0,0.687,1,15,19561867
IAvg,0.5,0.676,2,13,19561868
IAvg,1.0,0.758,1,14,19561869
IAvg,1.0,0.856,1,25,19561870
IAvg,1.0,0.862,1,11,19561871
IAvg,1.0,0.585,1,9,19561872
IAvg,1.0,0.564,1,12,19561873
IAvg,1.0,0.734,1,13,19561874
IAvg,1.0,0.635,1,9,19561875
IAvg,0.5,0.578,2,12,19561876
IAvg,0.25,0.621,4,18,19561877
IAvg,1.0,0.924,1,13,19561878
IAvg,1.0,0.843,1,11,19561879
IAvg,1.0,0.572,1,11,19561880
IAvg,1.0,0.903,1,13,19561881
IAvg,1.0,0.696,1,11,19561882
IAvg,1.0,0.614,1,11,19561883
IAvg,0.25,0.771,4,15,19561884
IAvg,1.0,0.725,1,22,19561885
IAvg,1.0,0.674,1,12,19561886
IAvg,1.0,0.895,1,19,19561887
IAvg,1.0,0.782,1,16,19561888
IAvg,1.0,0.547,1,10,19561889
IAvg,1.0,0.786,1,24,19561890
IAvg,1.0,0.859,1,11,19561891
IAvg,0.25,0.537,4,13,19561892
IAvg,1.0,0.664,1,10,19561893
IAvg,1.0,0.781,1,24,19561894
IAvg,1.0,0.526,1,10,19561895
IAvg,1.0,0.786,1,31,19561896
IAvg,1.0,0.476,1,14,19561897
IAvg,1.0,0.767,1,11,19561898
IAvg,0.25,0.606,4,18,19561899
IAvg,1.0,0.743,1,22,19561900
IAvg,1.0,0.728,1,11,19561901
IAvg,1.0,0.756,1,15,19561902
IAvg,1.0,0.762,1,10,19561903
IAvg,1.0,0.546,1,8,19561904
IAvg,0.25,0.739,4,20,19561905
IAvg,1.0,0.557,1,12,19561906
IAvg,1.0,0.612,1,9,19561907
IAvg,1.0,0.596,1,11,19561908
IAvg,0.25,0.645,4,20,19561909
IAvg,1.0,0.771,1,11,19561910
IAvg,1.0,0.957,1,8,19561911
IAvg,1.0,0.859,1,11,19561912
IAvg,1.0,0.881,1,8,19561913
IAvg,1.0,0.85,1,14,19561914
IAvg,1.0,0.266,1,8,19561915
IAvg,1.0,0.864,1,12,19561916
IAvg,1.0,0.839,1,9,19561917
IAvg,0.25,0.558,4,14,19561918
IAvg,1.0,0.672,1,12,19561919
IAvg,1.0,0.758,1,11,19561920
IAvg,1.0,0.81,1,10,19561921
IAvg,0.5,0.56,2,13,19561922
IAvg,1.0,0.869,1,17,19561923
IAvg,1.0,0.483,1,8,19561924
IAvg,1.0,0.42,1,10,19561925
IAvg,1.0,0.833,1,14,19561926
IAvg,1.0,0.602,1,11,19561927
IAvg,0.25,0.8625,4,16,19561928
IAvg,1.0,0.837,1,17,19561929
IAvg,1.0,0.74,1,13,19561930
BestR,1.0,1.0,1,10,19561831
BestR,0.5,0.4175,2,17,19561832
BestR,1.0,0.0,1,6,19561833
BestR,1.0,0.0,1,11,19561834
BestR,1.0,1.0,1,33,19561835
BestR,1.0,1.0,1,15,19561836
BestR,1.0,1.0,1,14,19561837
BestR,1.0,1.0,1,35,19561838
BestR,1.0,1.0,1,13,19561839
BestR,1.0,1.0,1,30,19561840
BestR,0.5,0.47,2,12,19561841
BestR,1.0,1.0,1,8,19561842
BestR,1.0,1.0,1,13,19561843
BestR,1.0,1.0,1,14,19561844
BestR,1.0,0.0,1,13,19561845
BestR,1.0,1.0,1,12,19561846
BestR,1.0,0.0,1,8,19561847
BestR,1.0,1.0,1,18,19561848
BestR,0.5,0.584,2,21,19561849
BestR,1.0,1.0,1,12,19561850
BestR,1.0,1.0,1,14,19561851
BestR,1.0,0.0,1,11,19561852
BestR,1.0,0.0,1,19,19561853
BestR,0.5,0.55,2,19,19561854
BestR,1.0,0.0,1,22,19561855
BestR,1.0,0.0,1,15,19561856
BestR,1.0,1.0,1,7,19561857
BestR,1.0,0.0,1,8,19561858
BestR,1.0,0.0,1,9,19561859
BestR,1.0,0.0,1,10,19561860
BestR,1.0,1.0,1,25,19561861
BestR,1.0,0.0,1,14,19561862
BestR,1.0,0.0,1,14,19561863
BestR,1.0,0.0,1,9,19561864
BestR,1.0,1.0,1,86,19561865
BestR,0.5,0.362,2,20,19561866
BestR,0.5,0.432,2,13,19561867
BestR,1.0,0.0,1,13,19561868
BestR,0.5,0.5565,2,17,19561869
BestR,1.0,1.0,1,10,19561870
BestR,1.0,1.0,1,16,19561871
BestR,1.0,0.003,1,14,19561872
BestR,1.0,0.0,1,16,19561873
BestR,0.5,0.4475,2,22,19561874
BestR,1.0,0.0,1,22,19561875
BestR,1.0,0.0,1,9,19561876
BestR,1.0,0.0,1,18,19561877
BestR,1.0,1.0,1,7,19561878
BestR,1.0,1.0,1,19,19561879
BestR,1.0,0.0,1,13,19561880
BestR,1.0,1.0,1,9,19561881
BestR,0.5,0.6565,2,26,19561882
BestR,1.0,0.0,1,11,19561883
BestR,0.5,0.5545,2,12,19561884
BestR,0.5,0.402,2,17,19561885
BestR,1.0,0.0,1,14,19561886
BestR,1.0,1.0,1,8,19561887
BestR,1.0,1.0,1,17,19561888
BestR,1.0,0.0,1,12,19561889
BestR,1.0,1.0,1,11,19561890
BestR,1.0,0.0,1,8,19561891
BestR,1.0,0.0,1,14,19561892
BestR,0.5,0.4845,2,11,19561893
BestR,1.0,1.0,1,14,19561894
BestR,1.0,0.0,1,12,19561895
BestR,1.0,1.0,1,11,19561896
BestR,1.0,0.0,1,7,19561897
BestR,1.0,0.0,1,24,19561898
BestR,1.0,0.0,1,12,19561899
BestR,1.0,1.0,1,14,19561900
BestR,1.0,0.0,1,24,19561901
BestR,1.0,1.0,1,18,19561902
BestR,1.0,1.0,1,19,19561903
BestR,1.0,0.0,1,9,19561904
BestR,0.5,0.657,2,34,19561905
BestR,1.0,0.0,1,12,19561906
BestR,1.0,0.0,1,13,19561907
BestR,1.0,0.0,1,12,19561908
BestR,1.0,0.0,1,28,19561909
BestR,1.0,1.0,1,32,19561910
BestR,1.0,1.0,1,5,19561911
BestR,1.0,1.0,1,24,19561912
BestR,1.0,1.0,1,7,19561913
BestR,1.0,1.0,1,11,19561914
BestR,1.0,0.0,1,6,19561915
BestR,1.0,1.0,1,9,19561916
BestR,1.0,1.0,1,7,19561917
BestR,1.0,0.0,1,15,19561918
BestR,1.0,0.0,1,35,19561919
BestR,0.5,0.587,2,13,19561920
BestR,1.0,1.0,1,9,19561921
BestR,1.0,0.0,1,9,19561922
BestR,1.0,1.0,1,9,19561923
BestR,1.0,0.0,1,8,19561924
BestR,1.0,0.0,1,8,19561925
BestR,1.0,1.0,1,13,19561926
BestR,1.0,0.0,1,14,19561927
BestR,1.0,1.0,1,9,19561928
BestR,1.0,1.0,1,13,19561929
BestR,1.0,0.0,1,20,19561930
