neighborhood,stability,morality,cycle length,generation count,seed
M8,1.0,0.2168,1,14,19561870
M8,1.0,0.126,1,12,19561871
M8,1.0,0.0557,1,7,19561872
M8,1.0,0.125,1,10,19561873
M8,1.0,0.1055,1,9,19561874
M8,1.0,0.0,1,6,19561875
M8,1.0,0.0537,1,8,19561876
M8,1.0,0.0342,1,8,19561877
M8,1.0,0.085,1,7,19561878
M8,1.0,0.084,1,8,19561879
M8,1.0,0.0293,1,8,19561880
M8,1.0,0.0801,1,8,19561881
M8,1.0,0.0273,1,9,19561882
M8,1.0,0.0518,1,8,19561883
M8,1.0,0.0146,1,9,19561884
M8,1.0,0.0645,1,9,19561885
M8,1.0,0.0557,1,7,19561886
M8,1.0,0.0273,1,7,19561887
M8,1.0,0.0146,1,8,19561888
M8,1.0,0.0645,1,8,19561889
M8,1.0,0.0264,1,7,19561890
M8,1.0,0.0205,1,10,19561891
M8,1.0,0.0449,1,9,19561892
M8,1.0,0.0,1,6,19561893
M8,1.0,0.0527,1,9,19561894
M8,1.0,0.0801,1,10,19561895
M8,1.0,0.0293,1,8,19561896
M8,1.0,0.0625,1,9,19561897
M8,1.0,0.0635,1,8,19561898
M8,1.0,0.0176,1,9,19561899
M8,1.0,0.168,1,12,19561900
M8,1.0,0.0371,1,9,19561901
M8,1.0,0.0586,1,8,19561902
M8,1.0,0.0479,1,9,19561903
M8,1.0,0.1201,1,8,19561904
M8,1.0,0.1475,1,8,19561905
M8,1.0,0.0918,1,8,19561906
M8,1.0,0.042,1,9,19561907
M8,1.0,0.0186,1,7,19561908
M8,1.0,0.0713,1,9,19561909
M8,1.0,0.1455,1,11,19561910
M8,1.0,0.0176,1,9,19561911
M8,1.0,0.1104,1,10,19561912
M8,1.0,0.1064,1,10,19561913
M8,1.0,0.041,1,9,19561914
M8,1.0,0.0938,1,8,19561915
M8,1.0,0.0488,1,9,19561916
M8,1.0,0.0,1,9,19561917
M8,1.0,0.0771,1,9,19561918
M8,1.0,0.1123,1,10,19561919
M8,1.0,0.0781,1,8,19561920
M8,1.0,0.0,1,6,19561921
M8,1.0,0.0723,1,9,19561922
M8,1.0,0.1162,1,7,19561923
M8,1.0,0.0439,1,9,19561924
M8,1.0,0.082,1,12,19561925
M8,1.0,0.0449,1,7,19561926
M8,1.0,0.0,1,8,19561927
M8,1.0,0.0264,1,6,19561928
M8,1.0,0.0,1,7,19561929
M8,1.0,0.0225,1,6,19561930
M24,1.0,0.0,1,5,19561831
M24,1.0,0.0,1,6,19561832
M24,1.0,0.0,1,4,19561833
M24,1.0,0.0,1,5,19561834
M24,1.0,0.0,1,5,19561835
M24,1.0,0.0,1,7,19561836
M24,1.0,0.0,1,6,19561837
M24,1.0,0.0,1,5,19561838
M24,1.0,0.0,1,4,19561839
M24,1.0,0.0,1,5,19561840
M24,1.0,0.0166,1,5,19561841
M24,1.0,0.0,1,4,19561842
M24,1.0,0.0,1,5,19561843
M24,1.0,0.0,1,5,19561844
M24,1.0,0.0,1,4,19561845
M24,1.0,0.0,1,5,19561846
M24,1.0,0.0,1,5,19561847
M24,1.0,0.0,1,5,19561848
M24,1.0,0.0,1,6,19561849
M24,1.0,0.0,1,4,19561850
M24,1.0,0.0,1,5,19561851
M24,1.0,0.0,1,5,19561852
M24,1.0,0.0,1,5,19561853
M24,1.0,0.0,1,4,19561854
M24,1.0,0.0,1,7,19561855
M24,1.0,0.0,1,5,19561856
M24,1.0,0.0,1,5,19561857
M24,1.0,0.0,1,4,19561858
M24,1.0,0.0,1,5,19561859
M24,1.0,0.0,1,4,19561860
M24,1.0,0.0,1,5,19561861
M24,1.0,0.0,1,5,19561862
M24,1.0,0.0,1,4,19561863
M24,1.0,0.0,1,4,19561864
M24,1.0,0.0,1,5,19561865
M24,1.0,0.0,1,5,19561866
M24,1.0,0.0,1,4,19561867
M24,1.0,0.0166,1,6,19561868
M24,1.0,0.0,1,4,19561869
M24,1.0,0.0,1,7,19561870
M24,1.0,0.0,1,7,19561871
M24,1.0,0.0,1,5,19561872
M24,1.0,0.0244,1,6,19561873
M24,1.0,0.0,1,5,19561874
M24,1.0,0.0,1,4,19561875
M24,1.0,0.0,1,5,19561876
M24,1.0,0.0,1,5,19561877
M24,1.0,0.0,1,5,19561878
M24,1.0,0.0,1,5,19561879
M24,1.0,0.0,1,4,19561880
M24,1.0,0.0,1,5,19561881
M24,1.0,0.0,1,5,19561882
M24,1.0,0.0,1,5,19561883
M24,1.0,0.0,1,4,19561884
M24,1.0,0.0,1,4,19561885
M24,1.0,0.0,1,4,19561886
M24,1.0,0.0,1,5,19561887
M24,1.0,0.0,1,4,19561888
M24,1.0,0.0,1,6,19561889
M24,1.0,0.0,1,5,19561890
M24,1.0,0.0,1,5,19561891
M24,1.0,0.0,1,6,19561892
M24,1.0,0.0,1,4,19561893
M24,1.0,0.0,1,5,19561894
M24,1.0,0.0,1,5,19561895
M24,1.0,0.0,1,5,19561896
M24,1.0,0.0,1,4,19561897
M24,1.0,0.0,1,4,19561898
M24,1.0,0.0,1,5,19561899
M24,1.0,0.0811,1,7,19561900
M24,1.0,0.0,1,5,19561901
M24,1.0,0.0,1,5,19561902
M24,1.0,0.0,1,5,19561903
M24,1.0,0.0,1,6,19561904
M24,1.0,0.0,1,6,19561905
M24,1.0,0.0,1,5,19561906
M24,1.0,0.0,1,4,19561907
M24,1.0,0.0,1,4,19561908
M24,1.0,0.0,1,6,19561909
M24,1.0,0.042,1,6,19561910
M24,1.0,0.0,1,6,19561911
M24,1.0,0.0,1,6,19561912
M24,1.0,0.0,1,5,19561913
M24,1.0,0.0,1,5,19561914
M24,1.0,0.0,1,6,19561915
M24,1.0,0.0,1,5,19561916
M24,1.0,0.0,1,5,19561917
M24,1.0,0.0,1,4,19561918
M24,1.0,0.0273,1,6,19561919
M24,1.0,0.0166,1,7,19561920
M24,1.0,0.0,1,4,19561921
M24,1.0,0.0,1,5,19561922
M24,1.0,0.0,1,5,19561923
M24,1.0,0.0,1,5,19561924
M24,1.0,0.0,1,5,19561925
M24,1.0,0.0,1,4,19561926
M24,1.0,0.0,1,5,19561927
M24,1.0,0.0,1,4,19561928
M24,1.0,0.0,1,5,19561929
M24,1.0,0.0,1,5,19561930
M48,1.0,0.0,1,5,19561831
M48,1.0,0.0,1,4,19561832
M48,1.0,0.0,1,4,19561833
M48,1.0,0.0,1,4,19561834
M48,1.0,0.0,1,4,19561835
M48,1.0,0.0,1,4,19561836
M48,1.0,0.0,1,5,19561837
M48,1.0,0.0,1,4,19561838
M48,1.0,0.0,1,4,19561839
M48,1.0,0.0,1,5,19561840
M48,1.0,0.0,1,5,19561841
M48,1.0,0.0,1,4,19561842
M48,1.0,0.0,1,4,19561843
M48,1.0,0.0,1,5,19561844
M48,1.0,0.0,1,4,19561845
M48,1.0,0.0,1,4,19561846
M48,1.0,0.0,1,4,19561847
M48,1.0,0.0,1,4,19561848
M48,1.0,0.0,1,5,19561849
M48,1.0,0.0,1,4,19561850
M48,1.0,0.0,1,4,19561851
M48,1.0,0.0,1,4,19561852
M48,1.0,0.0,1,4,19561853
M48,1.0,0.0,1,4,19561854
M48,1.0,0.0,1,4,19561855
M48,1.0,0.0,1,4,19561856
M48,1.0,0.0,1,4,19561857
M48,1.0,0.0,1,4,19561858
M48,1.0,0.0,1,4,19561859
M48,1.0,0.0,1,4,19561860
M48,1.0,0.0,1,4,19561861
M48,1.0,0.0,1,4,19561862
M48,1.0,0.0,1,4,19561863
M48,1.0,0.0,1,4,19561864
M48,1.0,0.0,1,4,19561865
M48,1.0,0.0,1,4,19561866
M48,1.0,0.0,1,4,19561867
M48,1.0,0.0,1,5,19561868
M48,1.0,0.0,1,4,19561869
M48,1.0,0.0,1,6,19561870
M48,1.0,0.0,1,4,19561871
M48,1.0,0.0,1,4,19561872
M48,1.0,0.0,1,4,19561873
M48,1.0,0.0,1,4,19561874
M48,1.0,0.0,1,4,19561875
M48,1.0,0.0,1,4,19561876
M48,1.0,0.0,1,4,19561877
M48,1.0,0.0,1,4,19561878
M48,1.0,0.0,1,4,19561879
M48,1.0,0.0,1,4,19561880
M48,1.0,0.0,1,4,19561881
M48,1.0,0.0,1,4,19561882
M48,1.0,0.0,1,4,19561883
M48,1.0,0.0,1,4,19561884
M48,1.0,0.0,1,4,19561885
M48,1.0,0.0,1,4,19561886
M48,1.0,0.0,1,4,19561887
M48,1.0,0.0,1,4,19561888
M48,1.0,0.0,1,5,19561889
M48,1.0,0.0,1,4,19561890
M48,1.0,0.0,1,4,19561891
M48,1.0,0.0,1,6,19561892
M48,1.0,0.0,1,4,19561893
M48,1.0,0.0,1,4,19561894
M48,1.0,0.0,1,4,19561895
M48,1.0,0.0,1,4,19561896
M48,1.0,0.0,1,4,19561897
M48,1.0,0.0,1,4,19561898
M48,1.0,0.0,1,4,19561899
M48,1.0,0.0,1,5,19561900
M48,1.0,0.0,1,4,19561901
M48,1.0,0.0,1,4,19561902
M48,1.0,0.0,1,4,19561903
M48,1.0,0.0,1,4,19561904
M48,1.0,0.0,1,4,19561905
M48,1.0,0.0,1,5,19561906
M48,1.0,0.0,1,4,19561907
M48,1.0,0.0,1,3,19561908
M48,1.0,0.0,1,4,19561909
M48,1.0,0.0,1,5,19561910
M48,1.0,0.0,1,4,19561911
M48,1.0,0.0,1,6,19561912
M48,1.0,0.0,1,4,19561913
M48,1.0,0.0,1,4,19561914
M48,1.0,0.0,1,4,19561915
M48,1.0,0.0,1,4,19561916
M48,1.0,0.0,1,4,19561917
M48,1.0,0.0,1,4,19561918
M48,1.0,0.0,1,5,19561919
M48,1.0,0.0,1,4,19561920
M48,1.0,0.0,1,4,19561921
M48,1.0,0.0,1,4,19561922
M48,1.0,0.0,1,4,19561923
M48,1.0,0.0,1,4,19561924
M48,1.0,0.0,1,5,19561925
M48,1.0,0.0,1,4,19561926
M48,1.0,0.0,1,4,19561927
M48,1.0,0.0,1,4,19561928
M48,1.0,0.0,1,4,19561929
M48,1.0,0.0,1,4,19561930
