mutation distance,stability,morality,cycle length,generation count,seed
0,0.001,0.0049,0,1000,19561831
0,0.001,0.0056,0,1000,19561832
0,0.001,0.0031,0,1000,19561833
0,0.001,0.0031,0,1000,19561834
0,0.001,0.0054,0,1000,19561835
0,0.001,0.0062,0,1000,19561836
0,0.001,0.0046,0,1000,19561837
0,0.001,0.0034,0,1000,19561838
0,0.001,0.0035,0,1000,19561839
0,0.001,0.0067,0,1000,19561840
0,0.001,0.0051,0,1000,19561841
0,0.001,0.0038,0,1000,19561842
0,0.001,0.0071,0,1000,19561843
0,0.001,0.0039,0,1000,19561844
0,0.001,0.0031,0,1000,19561845
0,0.001,0.0057,0,1000,19561846
0,0.001,0.0071,0,1000,19561847
0,0.001,0.0056,0,1000,19561848
0,0.001,0.0062,0,1000,19561849
0,0.001,0.003,0,1000,19561850
0,0.001,0.0076,0,1000,19561851
0,0.001,0.0116,0,1000,19561852
0,0.001,0.003,0,1000,19561853
0,0.001,0.0031,0,1000,19561854
0,0.001,0.0099,0,1000,19561855
0,0.001,0.0097,0,1000,19561856
0,0.001,0.0067,0,1000,19561857
0,0.001,0.0032,0,1000,19561858
0,0.001,0.0032,0,1000,19561859
0,0.001,0.0032,0,1000,19561860
0,0.001,0.0032,0,1000,19561861
0,0.001,0.0049,0,1000,19561862
0,0.001,0.0046,0,1000,19561863
0,0.001,0.0031,0,1000,19561864
0,0.001,0.0034,0,1000,19561865
0,0.001,0.0033,0,1000,19561866
0,0.001,0.0029,0,1000,19561867
0,0.001,0.0102,0,1000,19561868
0,0.001,0.003,0,1000,19561869
0,0.001,0.0198,0,1000,19561870
0,0.001,0.0096,0,1000,19561871
0,0.001,0.0074,0,1000,19561872
0,0.001,0.0072,0,1000,19561873
0,0.001,0.007,0,1000,19561874
0,0.001,0.003,0,1000,19561875
0,0.001,0.0044,0,1000,19561876
0,0.001,0.0043,0,1000,19561877
0,0.001,0.0087,0,1000,19561878
0,0.001,0.0085,0,1000,19561879
0,0.001,0.0039,0,1000,19561880
0,0.001,0.0044,0,1000,19561881
0,0.001,0.0034,0,1000,19561882
0,0.001,0.0048,0,1000,19561883
0,0.001,0.0032,0,1000,19561884
0,0.001,0.0047,0,1000,19561885
0,0.001,0.0064,0,1000,19561886
0,0.001,0.0034,0,1000,19561887
0,0.001,0.0033,0,1000,19561888
0,0.001,0.0063,0,1000,19561889
0,0.001,0.0036,0,1000,19561890
0,0.001,0.0039,0,1000,19561891
0,0.001,0.0042,0,1000,19561892
0,0.001,0.003,0,1000,19561893
0,0.001,0.0038,0,1000,19561894
0,0.001,0.0051,0,1000,19561895
0,0.001,0.0034,0,1000,19561896
0,0.001,0.0055,0,1000,19561897
0,0.001,0.0041,0,1000,19561898
0,0.001,0.0035,0,1000,19561899
0,0.001,0.0095,0,1000,19561900
0,0.001,0.0045,0,1000,19561901
0,0.001,0.0052,0,1000,19561902
0,0.001,0.0039,0,1000,19561903
0,0.001,0.0101,0,1000,19561904
0,0.001,0.0099,0,1000,19561905
0,0.001,0.0066,0,1000,19561906
0,0.001,0.005,0,1000,19561907
0,0.001,0.0033,0,1000,19561908
0,0.001,0.0054,0,1000,19561909
0,0.001,0.0098,0,1000,19561910
0,0.001,0.005,0,1000,19561911
0,0.001,0.005,0,1000,19561912
0,0.001,0.0055,0,1000,19561913
0,0.001,0.0043,0,1000,19561914
0,0.001,0.0072,0,1000,19561915
0,0.001,0.0045,0,1000,19561916
0,0.001,0.0031,0,1000,19561917
0,0.001,0.0064,0,1000,19561918
0,0.001,0.009,0,1000,19561919
0,0.001,0.0052,0,1000,19561920
0,0.001,0.0029,0,1000,19561921
0,0.001,0.0043,0,1000,19561922
0,0.001,0.0061,0,1000,19561923
0,0.001,0.0045,0,1000,19561924
0,0.001,0.0092,0,1000,19561925
0,0.001,0.0038,0,1000,19561926
0,0.001,0.0031,0,1000,19561927
0,0.001,0.0034,0,1000,19561928
0,0.001,0.0031,0,1000,19561929
0,0.001,0.0034,0,1000,19561930
1,0.001,0.0799,0,1000,19561831
1,0.001,0.0812,0,1000,19561832
1,0.001,0.0739,0,1000,19561833
1,0.001,0.0755,0,1000,19561834
1,0.001,0.0785,0,1000,19561835
1,0.001,0.0743,0,1000,19561836
1,0.001,0.0799,0,1000,19561837
1,0.001,0.0766,0,1000,19561838
1,0.001,0.078,0,1000,19561839
1,0.001,0.0794,0,1000,19561840
1,0.001,0.0784,0,1000,19561841
1,0.001,0.0758,0,1000,19561842
1,0.001,0.0773,0,1000,19561843
1,0.001,0.0758,0,1000,19561844
1,0.001,0.0822,0,1000,19561845
1,0.001,0.0764,0,1000,19561846
1,0.001,0.0735,0,1000,19561847
1,0.001,0.0776,0,1000,19561848
1,0.001,0.0757,0,1000,19561849
1,0.001,0.0761,0,1000,19561850
1,0.001,0.0795,0,1000,19561851
1,0.001,0.0784,0,1000,19561852
1,0.001,0.0797,0,1000,19561853
1,0.001,0.0788,0,1000,19561854
1,0.001,0.0778,0,1000,19561855
1,0.001,0.0806,0,1000,19561856
1,0.001,0.0779,0,1000,19561857
1,0.001,0.0776,0,1000,19561858
1,0.001,0.0726,0,1000,19561859
1,0.001,0.0795,0,1000,19561860
1,0.001,0.0788,0,1000,19561861
1,0.001,0.0792,0,1000,19561862
1,0.001,0.0754,0,1000,19561863
1,0.001,0.0724,0,1000,19561864
1,0.001,0.0793,0,1000,19561865
1,0.001,0.081,0,1000,19561866
1,0.001,0.077,0,1000,19561867
1,0.001,0.0793,0,1000,19561868
1,0.001,0.0752,0,1000,19561869
1,0.001,0.0809,0,1000,19561870
1,0.001,0.0807,0,1000,19561871
1,0.001,0.075,0,1000,19561872
1,0.001,0.0779,0,1000,19561873
1,0.001,0.0832,0,1000,19561874
1,0.001,0.0735,0,1000,19561875
1,0.001,0.0761,0,1000,19561876
1,0.001,0.0789,0,1000,19561877
1,0.001,0.0795,0,1000,19561878
1,0.001,0.0781,0,1000,19561879
1,0.001,0.0826,0,1000,19561880
1,0.001,0.0774,0,1000,19561881
1,0.001,0.0797,0,1000,19561882
1,0.001,0.0823,0,1000,19561883
1,0.001,0.0801,0,1000,19561884
1,0.001,0.074,0,1000,19561885
1,0.001,0.0742,0,1000,19561886
1,0.001,0.0751,0,1000,19561887
1,0.001,0.0766,0,1000,19561888
1,0.001,0.0753,0,1000,19561889
1,0.001,0.0784,0,1000,19561890
1,0.001,0.0757,0,1000,19561891
1,0.001,0.0795,0,1000,19561892
1,0.001,0.0809,0,1000,19561893
1,0.001,0.0799,0,1000,19561894
1,0.001,0.0761,0,1000,19561895
1,0.001,0.0798,0,1000,19561896
1,0.001,0.0773,0,1000,19561897
1,0.001,0.0802,0,1000,19561898
1,0.001,0.0811,0,1000,19561899
1,0.001,0.0791,0,1000,19561900
1,0.001,0.0748,0,1000,19561901
1,0.001,0.0792,0,1000,19561902
1,0.001,0.0804,0,1000,19561903
1,0.001,0.0795,0,1000,19561904
1,0.001,0.0841,0,1000,19561905
1,0.001,0.0787,0,1000,19561906
1,0.001,0.0781,0,1000,19561907
1,0.001,0.0794,0,1000,19561908
1,0.001,0.0796,0,1000,19561909
1,0.001,0.0769,0,1000,19561910
1,0.001,0.0785,0,1000,19561911
1,0.001,0.0789,0,1000,19561912
1,0.001,0.0812,0,1000,19561913
1,0.001,0.084,0,1000,19561914
1,0.001,0.0794,0,1000,19561915
1,0.001,0.0776,0,1000,19561916
1,0.001,0.0751,0,1000,19561917
1,0.001,0.0786,0,1000,19561918
1,0.001,0.077,0,1000,19561919
1,0.001,0.0798,0,1000,19561920
1,0.001,0.0753,0,1000,19561921
1,0.001,0.0794,0,1000,19561922
1,0.001,0.0783,0,1000,19561923
1,0.001,0.084,0,1000,19561924
1,0.001,0.0777,0,1000,19561925
1,0.001,0.0751,0,1000,19561926
1,0.001,0.0765,0,1000,19561927
1,0.001,0.0799,0,1000,19561928
1,0.001,0.0799,0,1000,19561929
1,0.001,0.0775,0,1000,19561930
2,0.001,0.2028,0,1000,19561831
2,0.001,0.1977,0,1000,19561832
