mutation distance,stability,morality,cycle length,generation count,seed
1,0.001,0.1615,0,1000,19561929
1,0.001,0.1628,0,1000,19561930
2,0.001,0.3264,0,1000,19561831
2,0.001,0.3203,0,1000,19561832
2,0.001,0.3272,0,1000,19561833
2,0.001,0.3197,0,1000,19561834
2,0.001,0.3206,0,1000,19561835
2,0.001,0.3174,0,1000,19561836
2,0.001,0.3226,0,1000,19561837
2,0.001,0.3213,0,1000,19561838
2,0.001,0.3228,0,1000,19561839
2,0.001,0.3218,0,1000,19561840
2,0.001,0.32,0,1000,19561841
2,0.001,0.3199,0,1000,19561842
2,0.001,0.3271,0,1000,19561843
2,0.001,0.323,0,1000,19561844
2,0.001,0.3255,0,1000,19561845
2,0.001,0.3261,0,1000,19561846
2,0.001,0.3206,0,1000,19561847
2,0.001,0.3226,0,1000,19561848
2,0.001,0.3249,0,1000,19561849
2,0.001,0.3215,0,1000,19561850
2,0.001,0.3219,0,1000,19561851
2,0.001,0.3241,0,1000,19561852
2,0.001,0.327,0,1000,19561853
2,0.001,0.3214,0,1000,19561854
2,0.001,0.3246,0,1000,19561855
2,0.001,0.3242,0,1000,19561856
2,0.001,0.3258,0,1000,19561857
2,0.001,0.3214,0,1000,19561858
2,0.001,0.3242,0,1000,19561859
2,0.001,0.3244,0,1000,19561860
2,0.001,0.3229,0,1000,19561861
2,0.001,0.3241,0,1000,19561862
2,0.001,0.3234,0,1000,19561863
2,0.001,0.3261,0,1000,19561864
2,0.001,0.32,0,1000,19561865
2,0.001,0.3232,0,1000,19561866
2,0.001,0.3232,0,1000,19561867
2,0.001,0.3194,0,1000,19561868
2,0.001,0.3198,0,1000,19561869
2,0.001,0.3265,0,1000,19561870
2,0.001,0.3229,0,1000,19561871
2,0.001,0.322,0,1000,19561872
2,0.001,0.3253,0,1000,19561873
2,0.001,0.3236,0,1000,19561874
2,0.001,0.3214,0,1000,19561875
2,0.001,0.3219,0,1000,19561876
2,0.001,0.3203,0,1000,19561877
2,0.001,0.3242,0,1000,19561878
2,0.001,0.3148,0,1000,19561879
2,0.001,0.327,0,1000,19561880
2,0.001,0.324,0,1000,19561881
2,0.001,0.3228,0,1000,19561882
2,0.001,0.3225,0,1000,19561883
2,0.001,0.3255,0,1000,19561884
2,0.001,0.3272,0,1000,19561885
2,0.001,0.3259,0,1000,19561886
2,0.001,0.3232,0,1000,19561887
2,0.001,0.3212,0,1000,19561888
2,0.001,0.3207,0,1000,19561889
2,0.001,0.3205,0,1000,19561890
2,0.001,0.3194,0,1000,19561891
2,0.001,0.3183,0,1000,19561892
2,0.001,0.324,0,1000,19561893
2,0.001,0.3234,0,1000,19561894
2,0.001,0.3221,0,1000,19561895
2,0.001,0.3201,0,1000,19561896
2,0.001,0.3192,0,1000,19561897
2,0.001,0.3239,0,1000,19561898
2,0.001,0.3209,0,1000,19561899
2,0.001,0.3255,0,1000,19561900
2,0.001,0.3219,0,1000,19561901
2,0.001,0.3233,0,1000,19561902
2,0.001,0.3244,0,1000,19561903
2,0.001,0.3226,0,1000,19561904
2,0.001,0.3252,0,1000,19561905
2,0.001,0.3211,0,1000,19561906
2,0.001,0.3253,0,1000,19561907
2,0.001,0.3256,0,1000,19561908
2,0.001,0.3207,0,1000,19561909
2,0.001,0.3264,0,1000,19561910
2,0.001,0.3246,0,1000,19561911
2,0.001,0.3202,0,1000,19561912
2,0.001,0.3223,0,1000,19561913
2,0.001,0.3248,0,1000,19561914
2,0.001,0.3239,0,1000,19561915
2,0.001,0.3229,0,1000,19561916
2,0.001,0.326,0,1000,19561917
2,0.001,0.3207,0,1000,19561918
2,0.001,0.3209,0,1000,19561919
2,0.001,0.3247,0,1000,19561920
2,0.001,0.3225,0,1000,19561921
2,0.001,0.3241,0,1000,19561922
2,0.001,0.3245,0,1000,19561923
2,0.001,0.3178,0,1000,19561924
2,0.001,0.318,0,1000,19561925
2,0.001,0.3262,0,1000,19561926
2,0.001,0.319,0,1000,19561927
2,0.001,0.3122,0,1000,19561928
2,0.001,0.3194,0,1000,19561929
2,0.001,0.3204,0,1000,19561930
