mutation distance,stability,morality,cycle length,generation count,seed
0,0.001,0.9884,0,1000,19561930
1,0.001,0.9354,0,1000,19561831
1,0.001,0.9352,0,1000,19561832
1,0.001,0.9354,0,1000,19561833
1,0.001,0.9353,0,1000,19561834
1,0.001,0.9354,0,1000,19561835
1,0.001,0.937,0,1000,19561836
1,0.001,0.9366,0,1000,19561837
1,0.001,0.9333,0,1000,19561838
1,0.001,0.937,0,1000,19561839
1,0.001,0.9363,0,1000,19561840
1,0.001,0.9349,0,1000,19561841
1,0.001,0.9365,0,1000,19561842
1,0.001,0.9374,0,1000,19561843
1,0.001,0.9368,0,1000,19561844
1,0.001,0.9357,0,1000,19561845
1,0.001,0.9343,0,1000,19561846
1,0.001,0.9358,0,1000,19561847
1,0.001,0.9362,0,1000,19561848
1,0.001,0.9368,0,1000,19561849
1,0.001,0.9359,0,1000,19561850
1,0.001,0.9345,0,1000,19561851
1,0.001,0.9357,0,1000,19561852
1,0.001,0.9361,0,1000,19561853
1,0.001,0.9362,0,1000,19561854
1,0.001,0.934,0,1000,19561855
1,0.001,0.9362,0,1000,19561856
1,0.001,0.9338,0,1000,19561857
1,0.001,0.9355,0,1000,19561858
1,0.001,0.935,0,1000,19561859
1,0.001,0.936,0,1000,19561860
1,0.001,0.9372,0,1000,19561861
1,0.001,0.9369,0,1000,19561862
1,0.001,0.9359,0,1000,19561863
1,0.001,0.9356,0,1000,19561864
1,0.001,0.9344,0,1000,19561865
1,0.001,0.9363,0,1000,19561866
1,0.001,0.9361,0,1000,19561867
1,0.001,0.937,0,1000,19561868
1,0.001,0.9365,0,1000,19561869
1,0.001,0.9362,0,1000,19561870
1,0.001,0.9346,0,1000,19561871
1,0.001,0.9357,0,1000,19561872
1,0.001,0.9378,0,1000,19561873
1,0.001,0.9356,0,1000,19561874
1,0.001,0.9357,0,1000,19561875
1,0.001,0.9361,0,1000,19561876
1,0.001,0.9353,0,1000,19561877
1,0.001,0.9362,0,1000,19561878
1,0.001,0.9368,0,1000,19561879
1,0.001,0.934,0,1000,19561880
1,0.001,0.9357,0,1000,19561881
1,0.001,0.9365,0,1000,19561882
1,0.001,0.9354,0,1000,19561883
1,0.001,0.9359,0,1000,19561884
1,0.001,0.9379,0,1000,19561885
1,0.001,0.937,0,1000,19561886
1,0.001,0.9349,0,1000,19561887
1,0.001,0.9384,0,1000,19561888
1,0.001,0.9363,0,1000,19561889
1,0.001,0.9359,0,1000,19561890
1,0.001,0.9354,0,1000,19561891
1,0.001,0.9368,0,1000,19561892
1,0.001,0.9353,0,1000,19561893
1,0.001,0.9367,0,1000,19561894
1,0.001,0.9354,0,1000,19561895
1,0.001,0.9369,0,1000,19561896
1,0.001,0.9352,0,1000,19561897
1,0.001,0.9368,0,1000,19561898
1,0.001,0.9357,0,1000,19561899
1,0.001,0.9374,0,1000,19561900
1,0.001,0.9346,0,1000,19561901
1,0.001,0.9331,0,1000,19561902
1,0.001,0.9366,0,1000,19561903
1,0.001,0.9363,0,1000,19561904
1,0.001,0.9369,0,1000,19561905
1,0.001,0.9349,0,1000,19561906
1,0.001,0.9359,0,1000,19561907
1,0.001,0.9356,0,1000,19561908
1,0.001,0.9358,0,1000,19561909
1,0.001,0.9352,0,1000,19561910
1,0.001,0.9365,0,1000,19561911
1,0.001,0.9359,0,1000,19561912
1,0.001,0.9351,0,1000,19561913
1,0.001,0.9336,0,1000,19561914
1,0.001,0.9369,0,1000,19561915
1,0.001,0.9363,0,1000,19561916
1,0.001,0.9371,0,1000,19561917
1,0.001,0.9357,0,1000,19561918
1,0.001,0.9355,0,1000,19561919
1,0.001,0.9359,0,1000,19561920
1,0.001,0.9372,0,1000,19561921
1,0.001,0.9352,0,1000,19561922
1,0.001,0.9355,0,1000,19561923
1,0.001,0.9363,0,1000,19561924
1,0.001,0.9371,0,1000,19561925
1,0.001,0.9371,0,1000,19561926
1,0.001,0.9363,0,1000,19561927
1,0.001,0.9363,0,1000,19561928
1,0.001,0.9368,0,1000,19561929
1,0.001,0.9379,0,1000,19561930
2,0.001,0.8455,0,1000,19561831
2,0.001,0.8414,0,1000,19561832
2,0.001,0.8397,0,1000,19561833
2,0.001,0.8439,0,1000,19561834
2,0.001,0.8432,0,1000,19561835
2,0.001,0.8464,0,1000,19561836
2,0.001,0.845,0,1000,19561837
2,0.001,0.8394,0,1000,19561838
2,0.001,0.8445,0,1000,19561839
2,0.001,0.8411,0,1000,19561840
2,0.001,0.8409,0,1000,19561841
2,0.001,0.8457,0,1000,19561842
2,0.001,0.8448,0,1000,19561843
2,0.001,0.8453,0,1000,19561844
2,0.001,0.844,0,1000,19561845
2,0.001,0.8414,0,1000,19561846
2,0.001,0.8445,0,1000,19561847
2,0.001,0.8432,0,1000,19561848
2,0.001,0.846,0,1000,19561849
2,0.001,0.8409,0,1000,19561850
2,0.001,0.8419,0,1000,19561851
2,0.001,0.8427,0,1000,19561852
2,0.001,0.8423,0,1000,19561853
2,0.001,0.8451,0,1000,19561854
2,0.001,0.8407,0,1000,19561855
2,0.001,0.8426,0,1000,19561856
2,0.001,0.839,0,1000,19561857
2,0.001,0.8415,0,1000,19561858
2,0.001,0.8418,0,1000,19561859
2,0.001,0.8424,0,1000,19561860
2,0.001,0.8451,0,1000,19561861
2,0.001,0.8445,0,1000,19561862
2,0.001,0.8423,0,1000,19561863
2,0.001,0.8419,0,1000,19561864
2,0.001,0.8406,0,1000,19561865
2,0.001,0.8437,0,1000,19561866
2,0.001,0.843,0,1000,19561867
2,0.001,0.8447,0,1000,19561868
2,0.001,0.8434,0,1000,19561869
2,0.001,0.8431,0,1000,19561870
2,0.001,0.8389,0,1000,19561871
2,0.001,0.8414,0,1000,19561872
2,0.001,0.8478,0,1000,19561873
2,0.001,0.8428,0,1000,19561874
2,0.001,0.842,0,1000,19561875
2,0.001,0.8428,0,1000,19561876
2,0.001,0.8413,0,1000,19561877
2,0.001,0.8447,0,1000,19561878
2,0.001,0.844,0,1000,19561879
2,0.001,0.8411,0,1000,19561880
2,0.001,0.8439,0,1000,19561881
2,0.001,0.8434,0,1000,19561882
2,0.001,0.8441,0,1000,19561883
2,0.001,0.8419,0,1000,19561884
2,0.001,0.8455,0,1000,19561885
2,0.001,0.8458,0,1000,19561886
2,0.001,0.8436,0,1000,19561887
2,0.001,0.846,0,1000,19561888
2,0.001,0.845,0,1000,19561889
2,0.001,0.8425,0,1000,19561890
2,0.001,0.8429,0,1000,19561891
2,0.001,0.8441,0,1000,19561892
2,0.001,0.842,0,1000,19561893
2,0.001,0.846,0,1000,19561894
2,0.001,0.8454,0,1000,19561895
2,0.001,0.8453,0,1000,19561896
2,0.001,0.8445,0,1000,19561897
2,0.001,0.8473,0,1000,19561898
2,0.001,0.841,0,1000,19561899
2,0.001,0.8449,0,1000,19561900
2,0.001,0.8409,0,1000,19561901
2,0.001,0.8421,0,1000,19561902
2,0.001,0.8461,0,1000,19561903
2,0.001,0.8429,0,1000,19561904
2,0.001,0.845,0,1000,19561905
2,0.001,0.8432,0,1000,19561906
2,0.001,0.8446,0,1000,19561907
2,0.001,0.8417,0,1000,19561908
2,0.001,0.844,0,1000,19561909
2,0.001,0.8422,0,1000,19561910
2,0.001,0.8425,0,1000,19561911
2,0.001,0.8454,0,1000,19561912
2,0.001,0.8405,0,1000,19561913
2,0.001,0.8405,0,1000,19561914
2,0.001,0.8431,0,1000,19561915
2,0.001,0.8419,0,1000,19561916
2,0.001,0.8458,0,1000,19561917
2,0.001,0.8433,0,1000,19561918
2,0.001,0.8431,0,1000,19561919
2,0.001,0.8436,0,1000,19561920
2,0.001,0.8464,0,1000,19561921
2,0.001,0.8425,0,1000,19561922
2,0.001,0.8428,0,1000,19561923
2,0.001,0.8474,0,1000,19561924
2,0.001,0.8459,0,1000,19561925
2,0.001,0.8447,0,1000,19561926
2,0.001,0.8431,0,1000,19561927
2,0.001,0.8449,0,1000,19561928
2,0.001,0.8435,0,1000,19561929
2,0.001,0.8462,0,1000,19561930
