mutation probability,stability,morality,cycle length,generation count,seed
0.1,0.001,0.8759,0,1000,19561907
0.1,0.001,0.8753,0,1000,19561908
0.1,0.001,0.8747,0,1000,19561909
0.1,0.001,0.8749,0,1000,19561910
0.1,0.001,0.8746,0,1000,19561911
0.1,0.001,0.8756,0,1000,19561912
0.1,0.001,0.8734,0,1000,19561913
0.1,0.001,0.8746,0,1000,19561914
0.1,0.001,0.8759,0,1000,19561915
0.1,0.001,0.8745,0,1000,19561916
0.1,0.001,0.8747,0,1000,19561917
0.1,0.001,0.875,0,1000,19561918
0.1,0.001,0.874,0,1000,19561919
0.1,0.001,0.8756,0,1000,19561920
0.1,0.001,0.8756,0,1000,19561921
0.1,0.001,0.8747,0,1000,19561922
0.1,0.001,0.8757,0,1000,19561923
0.1,0.001,0.8757,0,1000,19561924
0.1,0.001,0.8752,0,1000,19561925
0.1,0.001,0.8752,0,1000,19561926
0.1,0.001,0.8759,0,1000,19561927
0.1,0.001,0.8752,0,1000,19561928
0.1,0.001,0.8751,0,1000,19561929
0.1,0.001,0.8759,0,1000,19561930
