population size,stability,morality,cycle length,generation count,seed
10000,1.0,1.0,1,24,19561894
10000,1.0,1.0,1,34,19561895
10000,1.0,1.0,1,27,19561896
10000,1.0,1.0,1,25,19561897
10000,1.0,1.0,1,37,19561898
10000,1.0,1.0,1,25,19561899
10000,1.0,1.0,1,22,19561900
10000,1.0,1.0,1,35,19561901
10000,1.0,1.0,1,52,19561902
10000,1.0,1.0,1,23,19561903
10000,1.0,1.0,1,25,19561904
10000,1.0,1.0,1,25,19561905
10000,1.0,1.0,1,29,19561906
10000,1.0,1.0,1,20,19561907
10000,1.0,1.0,1,33,19561908
10000,1.0,1.0,1,34,19561909
10000,1.0,1.0,1,21,19561910
10000,1.0,1.0,1,38,19561911
10000,1.0,1.0,1,26,19561912
10000,1.0,1.0,1,62,19561913
10000,1.0,1.0,1,31,19561914
10000,1.0,1.0,1,25,19561915
10000,1.0,1.0,1,19,19561916
10000,1.0,1.0,1,23,19561917
10000,1.0,1.0,1,25,19561918
10000,1.0,1.0,1,24,19561919
10000,1.0,1.0,1,29,19561920
10000,1.0,1.0,1,25,19561921
10000,1.0,1.0,1,28,19561922
10000,1.0,1.0,1,22,19561923
10000,1.0,1.0,1,32,19561924
10000,1.0,1.0,1,18,19561925
10000,1.0,1.0,1,37,19561926
10000,1.0,1.0,1,31,19561927
10000,1.0,1.0,1,22,19561928
10000,1.0,1.0,1,31,19561929
10000,1.0,1.0,1,18,19561930
