population size,stability,morality,cycle length,generation count,seed
1000,1.0,1.0,1,7,19561862
1000,1.0,1.0,1,7,19561863
1000,1.0,1.0,1,5,19561864
1000,1.0,1.0,1,5,19561865
1000,1.0,1.0,1,5,19561866
1000,1.0,1.0,1,10,19561867
1000,1.0,1.0,1,5,19561868
1000,1.0,1.0,1,5,19561869
1000,1.0,1.0,1,5,19561870
1000,1.0,1.0,1,4,19561871
1000,1.0,1.0,1,5,19561872
1000,1.0,1.0,1,6,19561873
1000,1.0,1.0,1,7,19561874
1000,1.0,1.0,1,5,19561875
1000,1.0,1.0,1,4,19561876
1000,1.0,1.0,1,6,19561877
1000,1.0,1.0,1,4,19561878
1000,1.0,1.0,1,6,19561879
1000,1.0,1.0,1,6,19561880
1000,1.0,1.0,1,6,19561881
1000,1.0,1.0,1,6,19561882
1000,1.0,1.0,1,6,19561883
1000,1.0,1.0,1,5,19561884
1000,1.0,1.0,1,6,19561885
1000,1.0,1.0,1,4,19561886
1000,1.0,1.0,1,5,19561887
1000,1.0,1.0,1,6,19561888
1000,1.0,1.0,1,6,19561889
1000,1.0,1.0,1,6,19561890
1000,1.0,1.0,1,4,19561891
1000,1.0,1.0,1,6,19561892
1000,1.0,1.0,1,5,19561893
1000,1.0,1.0,1,7,19561894
1000,1.0,1.0,1,4,19561895
1000,1.0,1.0,1,5,19561896
1000,1.0,1.0,1,5,19561897
1000,1.0,1.0,1,5,19561898
1000,1.0,1.0,1,5,19561899
1000,1.0,1.0,1,7,19561900
1000,1.0,1.0,1,5,19561901
1000,1.0,1.0,1,6,19561902
1000,1.0,1.0,1,7,19561903
1000,1.0,1.0,1,7,19561904
1000,1.0,1.0,1,5,19561905
1000,1.0,1.0,1,5,19561906
1000,1.0,1.0,1,5,19561907
1000,1.0,1.0,1,5,19561908
1000,1.0,1.0,1,5,19561909
1000,1.0,1.0,1,6,19561910
1000,1.0,1.0,1,6,19561911
1000,1.0,1.0,1,6,19561912
1000,1.0,1.0,1,4,19561913
1000,1.0,1.0,1,8,19561914
1000,1.0,1.0,1,4,19561915
1000,1.0,1.0,1,5,19561916
1000,1.0,1.0,1,5,19561917
1000,1.0,1.0,1,4,19561918
1000,1.0,1.0,1,6,19561919
1000,1.0,1.0,1,7,19561920
1000,1.0,1.0,1,6,19561921
1000,1.0,1.0,1,4,19561922
1000,1.0,1.0,1,5,19561923
1000,1.0,1.0,1,6,19561924
1000,1.0,1.0,1,4,19561925
1000,1.0,1.0,1,7,19561926
1000,1.0,1.0,1,6,19561927
1000,1.0,1.0,1,5,19561928
1000,1.0,1.0,1,5,19561929
1000,1.0,1.0,1,4,19561930
10000,1.0,1.0,1,5,19561831
10000,1.0,1.0,1,6,19561832
10000,1.0,1.0,1,5,19561833
10000,1.0,1.0,1,7,19561834
10000,1.0,1.0,1,7,19561835
10000,1.0,1.0,1,7,19561836
10000,1.0,1.0,1,5,19561837
10000,1.0,1.0,1,5,19561838
10000,1.0,1.0,1,6,19561839
10000,1.0,1.0,1,5,19561840
10000,1.0,1.0,1,7,19561841
10000,1.0,1.0,1,7,19561842
10000,1.0,1.0,1,5,19561843
10000,1.0,1.0,1,5,19561844
10000,1.0,1.0,1,8,19561845
10000,1.0,1.0,1,7,19561846
10000,1.0,1.0,1,6,19561847
10000,1.0,1.0,1,5,19561848
10000,1.0,1.0,1,8,19561849
10000,1.0,1.0,1,5,19561850
10000,1.0,1.0,1,6,19561851
10000,1.0,1.0,1,6,19561852
10000,1.0,1.0,1,7,19561853
10000,1.0,1.0,1,6,19561854
10000,1.0,1.0,1,5,19561855
10000,1.0,1.0,1,5,19561856
10000,1.0,1.0,1,6,19561857
10000,1.0,1.0,1,6,19561858
10000,1.0,1.0,1,5,19561859
10000,1.0,1.0,1,5,19561860
10000,1.0,1.0,1,5,19561861
10000,1.0,1.0,1,6,19561862
10000,1.0,1.0,1,5,19561863
10000,1.0,1.0,1,5,19561864
10000,1.0,1.0,1,5,19561865
10000,1.0,1.0,1,5,19561866
10000,1.0,1.0,1,5,19561867
10000,1.0,1.0,1,5,19561868
10000,1.0,1.0,1,5,19561869
10000,1.0,0.9999,1,6,19561870
10000,1.0,1.0,1,5,19561871
10000,1.0,1.0,1,6,19561872
10000,1.0,1.0,1,5,19561873
10000,1.0,1.0,1,6,19561874
10000,1.0,1.0,1,5,19561875
10000,1.0,1.0,1,5,19561876
10000,1.0,1.0,1,7,19561877
10000,1.0,1.0,1,5,19561878
10000,1.0,1.0,1,6,19561879
10000,1.0,1.0,1,5,19561880
10000,1.0,1.0,1,7,19561881
10000,1.0,1.0,1,6,19561882
10000,1.0,1.0,1,6,19561883
10000,1.0,1.0,1,6,19561884
10000,1.0,1.0,1,5,19561885
10000,1.0,1.0,1,8,19561886
10000,1.0,1.0,1,5,19561887
10000,1.0,1.0,1,5,19561888
10000,1.0,1.0,1,8,19561889
10000,1.0,0.9997,1,6,19561890
10000,1.0,0.9999,1,6,19561891
10000,1.0,1.0,1,6,19561892
10000,1.0,1.0,1,6,19561893
10000,1.0,0.9998,1,6,19561894
10000,1.0,0.9999,1,6,19561895
10000,1.0,1.0,1,5,19561896
10000,1.0,1.0,1,8,19561897
10000,1.0,1.0,1,7,19561898
10000,1.0,1.0,1,5,19561899
10000,1.0,1.0,1,6,19561900
10000,1.0,1.0,1,7,19561901
10000,1.0,1.0,1,8,19561902
10000,1.0,1.0,1,7,19561903
10000,1.0,1.0,1,6,19561904
10000,1.0,1.0,1,6,19561905
10000,1.0,1.0,1,6,19561906
10000,1.0,1.0,1,5,19561907
10000,1.0,1.0,1,6,19561908
10000,1.0,1.0,1,5,19561909
10000,1.0,1.0,1,7,19561910
10000,1.0,1.0,1,5,19561911
10000,1.0,1.0,1,6,19561912
10000,1.0,1.0,1,5,19561913
10000,1.0,1.0,1,6,19561914
10000,1.0,1.0,1,4,19561915
10000,1.0,1.0,1,6,19561916
10000,1.0,1.0,1,4,19561917
10000,1.0,1.0,1,5,19561918
10000,1.0,0.9999,1,6,19561919
10000,1.0,1.0,1,6,19561920
10000,1.0,0.9999,1,5,19561921
10000,1.0,1.0,1,7,19561922
10000,1.0,1.0,1,6,19561923
10000,1.0,1.0,1,6,19561924
10000,1.0,1.0,1,6,19561925
10000,1.0,1.0,1,5,19561926
10000,1.0,1.0,1,5,19561927
10000,1.0,0.9998,1,5,19561928
10000,1.0,1.0,1,6,19561929
10000,1.0,1.0,1,6,19561930
