learning rule,stability,morality,cycle length,generation count,seed
IBest,1.0,1.0,1,6,19561912
IBest,1.0,1.0,1,4,19561913
IBest,1.0,1.0,1,7,19561914
IBest,1.0,1.0,1,4,19561915
IBest,1.0,1.0,1,5,19561916
IBest,1.0,1.0,1,5,19561917
IBest,1.0,1.0,1,5,19561918
IBest,1.0,1.0,1,5,19561919
IBest,1.0,1.0,1,7,19561920
IBest,1.0,1.0,1,5,19561921
IBest,1.0,1.0,1,5,19561922
IBest,1.0,1.0,1,5,19561923
IBest,1.0,1.0,1,6,19561924
IBest,1.0,1.0,1,4,19561925
IBest,1.0,1.0,1,6,19561926
IBest,1.0,1.0,1,6,19561927
IBest,1.0,1.0,1,5,19561928
IBest,1.0,1.0,1,5,19561929
IBest,1.0,1.0,1,5,19561930
IProb,0.001,0.997,0,1000,19561831
IProb,0.001,0.9987,0,1000,19561832
IProb,0.001,0.9993,0,1000,19561833
IProb,0.001,0.9993,0,1000,19561834
IProb,0.001,0.9996,0,1000,19561835
IProb,0.001,0.9995,0,1000,19561836
IProb,0.001,0.9993,0,1000,19561837
IProb,0.001,0.9991,0,1000,19561838
IProb,0.001,0.9987,0,1000,19561839
IProb,0.001,0.9979,0,1000,19561840
IProb,0.001,0.9982,0,1000,19561841
IProb,0.001,0.999,0,1000,19561842
IProb,0.001,0.9992,0,1000,19561843
IProb,0.001,0.9987,0,1000,19561844
IProb,0.001,0.9993,0,1000,19561845
IProb,0.001,0.9984,0,1000,19561846
IProb,0.001,0.9989,0,1000,19561847
IProb,0.001,0.9994,0,1000,19561848
IProb,0.001,0.9955,0,1000,19561849
IProb,0.001,0.9991,0,1000,19561850
IProb,0.001,0.9997,0,1000,19561851
IProb,0.001,0.9998,0,1000,19561852
IProb,0.001,0.9992,0,1000,19561853
IProb,0.001,0.9979,0,1000,19561854
IProb,0.001,0.9985,0,1000,19561855
IProb,0.001,0.9991,0,1000,19561856
IProb,0.001,0.9974,0,1000,19561857
IProb,0.001,0.9989,0,1000,19561858
IProb,0.001,0.9986,0,1000,19561859
IProb,0.001,0.9993,0,1000,19561860
IProb,0.001,0.9995,0,1000,19561861
IProb,0.001,0.998,0,1000,19561862
IProb,0.001,0.9982,0,1000,19561863
IProb,0.001,0.9992,0,1000,19561864
IProb,0.001,0.9994,0,1000,19561865
IProb,0.001,0.9992,0,1000,19561866
IProb,0.001,0.9952,0,1000,19561867
IProb,0.001,0.9992,0,1000,19561868
IProb,0.001,0.999,0,1000,19561869
IProb,0.001,0.999,0,1000,19561870
IProb,0.001,0.9997,0,1000,19561871
IProb,0.001,0.9993,0,1000,19561872
IProb,0.001,0.9991,0,1000,19561873
IProb,0.001,0.998,0,1000,19561874
IProb,0.001,0.999,0,1000,19561875
IProb,0.001,0.9996,0,1000,19561876
IProb,0.001,0.9984,0,1000,19561877
IProb,0.001,0.9994,0,1000,19561878
IProb,0.001,0.9984,0,1000,19561879
IProb,0.001,0.9985,0,1000,19561880
IProb,0.001,0.9989,0,1000,19561881
IProb,0.001,0.998,0,1000,19561882
IProb,0.001,0.9995,0,1000,19561883
IProb,0.001,0.9991,0,1000,19561884
IProb,0.001,0.9981,0,1000,19561885
IProb,0.001,0.9996,0,1000,19561886
IProb,0.001,0.9992,0,1000,19561887
IProb,0.001,0.9986,0,1000,19561888
IProb,0.001,0.9985,0,1000,19561889
IProb,0.001,0.9977,0,1000,19561890
IProb,0.001,0.9997,0,1000,19561891
IProb,0.001,0.9987,0,1000,19561892
IProb,0.001,0.9993,0,1000,19561893
IProb,0.001,0.9978,0,1000,19561894
IProb,0.001,0.9997,0,1000,19561895
IProb,0.001,0.9995,0,1000,19561896
IProb,0.001,0.999,0,1000,19561897
IProb,0.001,0.9985,0,1000,19561898
IProb,0.001,0.9991,0,1000,19561899
IProb,0.001,0.9978,0,1000,19561900
IProb,0.001,0.9992,0,1000,19561901
IProb,0.001,0.9983,0,1000,19561902
IProb,0.001,0.9978,0,1000,19561903
IProb,0.001,0.9978,0,1000,19561904
IProb,0.001,0.9992,0,1000,19561905
IProb,0.001,0.9986,0,1000,19561906
IProb,0.001,0.9995,0,1000,19561907
IProb,0.001,0.999,0,1000,19561908
IProb,0.001,0.9991,0,1000,19561909
IProb,0.001,0.9984,0,1000,19561910
IProb,0.001,0.998,0,1000,19561911
IProb,0.001,0.9983,0,1000,19561912
IProb,0.001,0.9996,0,1000,19561913
IProb,0.001,0.9972,0,1000,19561914
IProb,0.001,0.9997,0,1000,19561915
IProb,0.001,0.9993,0,1000,19561916
IProb,0.001,0.9989,0,1000,19561917
IProb,0.001,0.9993,0,1000,19561918
IProb,0.001,0.9988,0,1000,19561919
IProb,0.001,0.9964,0,1000,19561920
IProb,0.001,0.9983,0,1000,19561921
IProb,0.001,0.9991,0,1000,19561922
IProb,0.001,0.9986,0,1000,19561923
IProb,0.001,0.9986,0,1000,19561924
IProb,0.001,0.9998,0,1000,19561925
IProb,0.001,0.9978,0,1000,19561926
IProb,0.001,0.9987,0,1000,19561927
IProb,0.001,0.999,0,1000,19561928
IProb,0.001,0.9993,0,1000,19561929
IProb,0.001,0.9994,0,1000,19561930
IAvg,1.0,0.9834,1,53,19561831
IAvg,1.0,0.999,1,18,19561832
IAvg,1.0,0.999,1,10,19561833
IAvg,1.0,0.998,1,13,19561834
IAvg,1.0,0.9912,1,9,19561835
IAvg,1.0,1.0,1,9,19561836
IAvg,1.0,0.9961,1,14,19561837
IAvg,1.0,0.9941,1,19,19561838
IAvg,1.0,0.9961,1,18,19561839
IAvg,1.0,0.9961,1,36,19561840
IAvg,1.0,0.9473,1,37,19561841
IAvg,1.0,0.9971,1,12,19561842
IAvg,1.0,0.9971,1,12,19561843
IAvg,1.0,0.9971,1,21,19561844
IAvg,1.0,1.0,1,10,19561845
IAvg,0.5,0.9961,2,17,19561846
IAvg,1.0,0.9893,1,12,19561847
IAvg,1.0,1.0,1,11,19561848
IAvg,1.0,0.3516,1,23,19561849
IAvg,1.0,0.9893,1,12,19561850
IAvg,1.0,0.9961,1,8,19561851
IAvg,1.0,1.0,1,6,19561852
IAvg,1.0,0.9961,1,14,19561853
IAvg,1.0,0.8252,1,33,19561854
IAvg,1.0,0.9941,1,29,19561855
IAvg,1.0,0.9922,1,17,19561856
IAvg,1.0,0.9961,1,18,19561857
IAvg,1.0,0.9961,1,14,19561858
IAvg,1.0,1.0,1,16,19561859
IAvg,1.0,1.0,1,10,19561860
IAvg,1.0,0.999,1,10,19561861
IAvg,1.0,0.998,1,17,19561862
IAvg,1.0,0.9834,1,38,19561863
IAvg,1.0,0.9941,1,10,19561864
IAvg,1.0,1.0,1,9,19561865
IAvg,1.0,0.9863,1,18,19561866
IAvg,1.0,0.999,1,65,19561867
IAvg,1.0,0.999,1,11,19561868
IAvg,1.0,0.9922,1,15,19561869
IAvg,1.0,0.9922,1,11,19561870
IAvg,1.0,0.998,1,7,19561871
IAvg,1.0,0.9971,1,12,19561872
IAvg,1.0,0.9912,1,15,19561873
IAvg,1.0,0.9932,1,22,19561874
IAvg,1.0,0.9941,1,14,19561875
IAvg,1.0,1.0,1,7,19561876
IAvg,1.0,0.9824,1,29,19561877
IAvg,1.0,0.9971,1,9,19561878
IAvg,1.0,0.998,1,51,19561879
IAvg,1.0,0.9961,1,24,19561880
IAvg,1.0,0.9941,1,14,19561881
IAvg,1.0,0.9707,1,23,19561882
IAvg,1.0,0.9941,1,7,19561883
IAvg,1.0,0.9941,1,17,19561884
IAvg,1.0,0.9971,1,21,19561885
IAvg,1.0,0.998,1,9,19561886
IAvg,1.0,0.998,1,10,19561887
IAvg,1.0,0.999,1,31,19561888
IAvg,1.0,1.0,1,12,19561889
IAvg,1.0,0.9785,1,23,19561890
IAvg,1.0,1.0,1,6,19561891
IAvg,1.0,0.9932,1,21,19561892
IAvg,1.0,0.9971,1,10,19561893
IAvg,1.0,0.9951,1,36,19561894
IAvg,1.0,0.9961,1,9,19561895
IAvg,1.0,0.9961,1,9,19561896
IAvg,1.0,0.9961,1,17,19561897
IAvg,1.0,1.0,1,13,19561898
IAvg,1.0,0.9951,1,18,19561899
IAvg,0.5,0.9209,2,44,19561900
IAvg,1.0,0.9893,1,10,19561901
IAvg,1.0,0.9912,1,17,19561902
IAvg,1.0,1.0,1,25,19561903
IAvg,1.0,0.9922,1,31,19561904
IAvg,1.0,1.0,1,13,19561905
IAvg,0.5,0.9951,2,33,19561906
IAvg,1.0,0.998,1,9,19561907
IAvg,1.0,1.0,1,13,19561908
IAvg,1.0,0.9961,1,12,19561909
IAvg,1.0,0.9756,1,18,19561910
IAvg,1.0,1.0,1,25,19561911
IAvg,1.0,0.9971,1,22,19561912
IAvg,1.0,0.998,1,7,19561913
IAvg,1.0,0.9199,1,25,19561914
IAvg,1.0,0.9961,1,8,19561915
IAvg,1.0,0.9951,1,9,19561916
IAvg,1.0,0.9941,1,12,19561917
IAvg,1.0,1.0,1,9,19561918
IAvg,1.0,0.998,1,12,19561919
IAvg,1.0,0.9951,1,35,19561920
IAvg,1.0,0.9844,1,32,19561921
IAvg,1.0,0.9902,1,11,19561922
IAvg,1.0,0.9863,1,19,19561923
IAvg,1.0,1.0,1,16,19561924
IAvg,1.0,1.0,1,7,19561925
IAvg,1.0,0.998,1,34,19561926
IAvg,1.0,1.0,1,18,19561927
IAvg,1.0,0.9805,1,15,19561928
IAvg,1.0,0.9922,1,14,19561929
IAvg,1.0,1.0,1,8,19561930
BestR,1.0,0.0,1,19,19561831
BestR,0.5,0.3828,2,22,19561832
BestR,0.5,0.6069,2,11,19561833
BestR,1.0,0.8877,1,35,19561834
BestR,1.0,1.0,1,12,19561835
BestR,1.0,0.8691,1,17,19561836
BestR,0.5,0.7998,2,14,19561837
BestR,0.5,0.5723,2,13,19561838
BestR,0.5,0.2012,2,26,19561839
BestR,1.0,0.0,1,16,19561840
BestR,1.0,0.0,1,36,19561841
BestR,0.5,0.4272,2,18,19561842
BestR,0.5,0.3789,2,12,19561843
BestR,0.5,0.1445,2,28,19561844
BestR,1.0,0.8809,1,19,19561845
BestR,1.0,0.1553,1,16,19561846
BestR,0.5,0.582,2,16,19561847
BestR,0.5,0.7227,2,16,19561848
BestR,1.0,0.0,1,5,19561849
BestR,0.5,0.3906,2,19,19561850
BestR,1.0,1.0,1,13,19561851
BestR,1.0,1.0,1,10,19561852
BestR,1.0,0.7471,1,13,19561853
BestR,1.0,0.0,1,12,19561854
BestR,1.0,0.1084,1,33,19561855
BestR,0.5,0.647,2,15,19561856
BestR,1.0,0.0342,1,19,19561857
BestR,0.5,0.4111,2,23,19561858
BestR,0.5,0.2793,2,20,19561859
BestR,1.0,0.9365,1,15,19561860
BestR,1.0,0.9814,1,19,19561861
BestR,1.0,0.0,1,17,19561862
BestR,1.0,0.0,1,30,19561863
BestR,1.0,0.9014,1,19,19561864
BestR,1.0,0.7881,1,32,19561865
BestR,1.0,0.8408,1,26,19561866
BestR,1.0,0.0,1,4,19561867
BestR,0.5,0.6689,2,22,19561868
BestR,0.5,0.4717,2,14,19561869
BestR,0.5,0.7109,2,20,19561870
BestR,1.0,0.9883,1,12,19561871
BestR,0.5,0.6694,2,16,19561872
BestR,0.5,0.4712,2,11,19561873
BestR,1.0,0.0342,1,16,19561874
BestR,0.5,0.5249,2,15,19561875
BestR,1.0,1.0,1,11,19561876
BestR,0.5,0.1851,2,21,19561877
BestR,1.0,0.8369,1,18,19561878
BestR,1.0,0.0908,1,17,19561879
BestR,1.0,0.1963,1,21,19561880
BestR,0.5,0.4121,2,13,19561881
BestR,1.0,0.0215,1,16,19561882
BestR,1.0,0.959,1,58,19561883
BestR,0.5,0.6738,2,14,19561884
BestR,1.0,0.0527,1,23,19561885
BestR,1.0,0.9111,1,13,19561886
BestR,0.5,0.6968,2,26,19561887
BestR,0.5,0.3838,2,14,19561888
BestR,1.0,0.1758,1,19,19561889
BestR,1.0,0.0117,1,30,19561890
BestR,1.0,0.9805,1,14,19561891
BestR,0.5,0.2783,2,15,19561892
BestR,0.5,0.7666,2,25,19561893
BestR,1.0,0.0703,1,17,19561894
BestR,1.0,1.0,1,21,19561895
BestR,1.0,0.9443,1,13,19561896
BestR,0.5,0.5229,2,17,19561897
BestR,1.0,0.0186,1,35,19561898
BestR,0.5,0.5483,2,14,19561899
BestR,1.0,0.0156,1,12,19561900
BestR,0.5,0.582,2,17,19561901
BestR,0.5,0.1836,2,24,19561902
BestR,1.0,0.0205,1,20,19561903
BestR,1.0,0.1201,1,11,19561904
BestR,0.5,0.5103,2,12,19561905
BestR,0.5,0.3706,2,19,19561906
BestR,0.5,0.9663,2,24,19561907
BestR,0.5,0.5039,2,16,19561908
BestR,0.5,0.6543,2,14,19561909
BestR,0.5,0.1831,2,17,19561910
BestR,1.0,0.0156,1,13,19561911
BestR,1.0,0.0371,1,28,19561912
BestR,1.0,1.0,1,16,19561913
BestR,1.0,0.0,1,11,19561914
BestR,1.0,0.9883,1,8,19561915
BestR,1.0,0.7246,1,14,19561916
BestR,0.5,0.2959,2,13,19561917
BestR,0.5,0.8066,2,18,19561918
BestR,1.0,0.4854,1,16,19561919
BestR,1.0,0.0,1,9,19561920
BestR,1.0,0.0381,1,42,19561921
BestR,0.5,0.7104,2,13,19561922
BestR,0.5,0.269,2,29,19561923
BestR,1.0,0.1162,1,37,19561924
BestR,1.0,1.0,1,14,19561925
BestR,1.0,0.0,1,13,19561926
BestR,1.0,0.1699,1,14,19561927
BestR,1.0,0.6289,1,18,19561928
BestR,0.5,0.6973,2,15,19561929
BestR,0.5,0.8804,2,19,19561930
