population size,stability,morality,cycle length,generation count,seed
10000,1.0,0.9995,1,7,19561832
10000,1.0,0.9991,1,7,19561833
10000,1.0,0.9998,1,7,19561834
10000,1.0,0.9994,1,6,19561835
10000,1.0,0.9994,1,6,19561836
10000,1.0,0.9993,1,7,19561837
10000,1.0,0.9999,1,7,19561838
10000,1.0,0.9991,1,8,19561839
10000,1.0,0.9997,1,6,19561840
10000,1.0,0.9994,1,8,19561841
10000,1.0,0.9998,1,5,19561842
10000,1.0,0.9994,1,7,19561843
10000,1.0,0.9997,1,7,19561844
10000,1.0,0.999,1,7,19561845
10000,1.0,0.9993,1,8,19561846
10000,1.0,0.9994,1,7,19561847
10000,1.0,1.0,1,6,19561848
10000,1.0,0.9997,1,7,19561849
10000,1.0,0.9988,1,7,19561850
10000,1.0,0.9998,1,6,19561851
10000,1.0,0.9986,1,6,19561852
10000,1.0,0.9995,1,6,19561853
10000,1.0,0.9997,1,6,19561854
10000,1.0,0.9998,1,7,19561855
10000,1.0,1.0,1,7,19561856
10000,1.0,0.9996,1,6,19561857
10000,1.0,0.9991,1,7,19561858
10000,1.0,0.9996,1,6,19561859
10000,1.0,0.9993,1,8,19561860
10000,1.0,0.9995,1,8,19561861
10000,1.0,0.9995,1,7,19561862
10000,1.0,0.9992,1,7,19561863
10000,1.0,0.9991,1,6,19561864
10000,1.0,0.9992,1,7,19561865
10000,1.0,0.9987,1,8,19561866
10000,1.0,0.9996,1,7,19561867
10000,1.0,0.9991,1,6,19561868
10000,1.0,0.9997,1,8,19561869
10000,1.0,0.9993,1,9,19561870
10000,1.0,0.9996,1,7,19561871
10000,1.0,0.9994,1,6,19561872
10000,1.0,0.9998,1,6,19561873
10000,1.0,0.9993,1,7,19561874
10000,1.0,0.9993,1,7,19561875
10000,1.0,0.9996,1,8,19561876
10000,1.0,0.9993,1,7,19561877
10000,1.0,0.9989,1,6,19561878
10000,1.0,0.9993,1,7,19561879
10000,1.0,0.9993,1,6,19561880
10000,1.0,0.9999,1,8,19561881
10000,1.0,0.9993,1,7,19561882
10000,1.0,0.9998,1,7,19561883
10000,1.0,0.9996,1,7,19561884
10000,1.0,0.9993,1,7,19561885
10000,1.0,0.9994,1,7,19561886
10000,1.0,0.9998,1,7,19561887
10000,1.0,0.9999,1,8,19561888
10000,1.0,0.9989,1,7,19561889
10000,1.0,0.9995,1,7,19561890
10000,1.0,1.0,1,8,19561891
10000,1.0,0.9995,1,6,19561892
10000,1.0,0.9997,1,7,19561893
10000,1.0,0.9996,1,7,19561894
10000,1.0,0.9995,1,6,19561895
10000,1.0,0.9987,1,7,19561896
10000,1.0,0.9991,1,7,19561897
10000,1.0,0.9989,1,8,19561898
10000,1.0,0.9986,1,6,19561899
10000,1.0,0.9999,1,6,19561900
10000,1.0,0.9993,1,7,19561901
10000,1.0,0.9995,1,7,19561902
10000,1.0,0.9992,1,7,19561903
10000,1.0,0.9999,1,7,19561904
10000,1.0,0.999,1,7,19561905
10000,1.0,0.9995,1,8,19561906
10000,1.0,0.9997,1,7,19561907
10000,1.0,0.9996,1,7,19561908
10000,1.0,0.9994,1,7,19561909
10000,1.0,0.9998,1,8,19561910
10000,1.0,0.9989,1,7,19561911
10000,1.0,0.9996,1,6,19561912
10000,1.0,0.9998,1,6,19561913
10000,1.0,0.9994,1,6,19561914
10000,1.0,0.9994,1,8,19561915
10000,1.0,0.9995,1,7,19561916
10000,1.0,0.9997,1,7,19561917
10000,1.0,0.9999,1,7,19561918
10000,1.0,0.9994,1,7,19561919
10000,1.0,0.9986,1,7,19561920
10000,1.0,0.9995,1,9,19561921
10000,1.0,0.9998,1,7,19561922
10000,1.0,0.9998,1,7,19561923
10000,1.0,0.999,1,7,19561924
10000,1.0,0.9995,1,7,19561925
10000,1.0,0.9996,1,6,19561926
10000,1.0,1.0,1,8,19561927
10000,1.0,0.9998,1,7,19561928
10000,1.0,0.9993,1,7,19561929
10000,1.0,1.0,1,6,19561930
