mutation distance,stability,morality,cycle length,generation count,seed
0,0.001,0.0495,0,1000,19561831
0,0.001,0.32,0,1000,19561832
0,0.001,0.0578,0,1000,19561833
0,0.001,0.1293,0,1000,19561834
0,0.001,0.0592,0,1000,19561835
0,0.001,0.0395,0,1000,19561836
0,0.001,0.0195,0,1000,19561837
0,0.001,0.0388,0,1000,19561838
0,0.001,0.1504,0,1000,19561839
0,0.001,0.0205,0,1000,19561840
0,0.001,0.0105,0,1000,19561841
0,0.001,0.0116,0,1000,19561842
0,0.001,0.1241,0,1000,19561843
0,0.001,0.035,0,1000,19561844
0,0.001,0.1234,0,1000,19561845
0,0.001,0.0624,0,1000,19561846
0,0.001,0.0778,0,1000,19561847
0,0.001,0.0817,0,1000,19561848
0,0.001,0.0572,0,1000,19561849
0,0.001,0.137,0,1000,19561850
0,0.001,0.0539,0,1000,19561851
0,0.001,0.0137,0,1000,19561852
0,0.001,0.0208,0,1000,19561853
0,0.001,0.0506,0,1000,19561854
0,0.001,0.0238,0,1000,19561855
0,0.001,0.0873,0,1000,19561856
0,0.001,0.0498,0,1000,19561857
0,0.001,0.0341,0,1000,19561858
0,0.001,0.0797,0,1000,19561859
0,0.001,0.0496,0,1000,19561860
0,0.001,0.0398,0,1000,19561861
0,0.001,0.0452,0,1000,19561862
0,0.001,0.075,0,1000,19561863
0,0.001,0.0537,0,1000,19561864
0,0.001,0.0186,0,1000,19561865
0,0.001,0.0129,0,1000,19561866
0,0.001,0.0088,0,1000,19561867
0,0.001,0.044,0,1000,19561868
0,0.001,0.0197,0,1000,19561869
0,0.001,0.0523,0,1000,19561870
0,0.001,0.034,0,1000,19561871
0,0.001,0.0926,0,1000,19561872
0,0.001,0.0224,0,1000,19561873
0,0.001,0.0721,0,1000,19561874
0,0.001,0.0077,0,1000,19561875
0,0.001,0.0918,0,1000,19561876
0,0.001,0.0738,0,1000,19561877
0,0.001,0.0473,0,1000,19561878
0,0.001,0.0356,0,1000,19561879
0,0.001,0.0277,0,1000,19561880
0,0.001,0.0252,0,1000,19561881
0,0.001,0.0307,0,1000,19561882
0,0.001,0.0192,0,1000,19561883
0,0.001,0.0066,0,1000,19561884
0,0.001,0.0494,0,1000,19561885
0,0.001,0.0243,0,1000,19561886
0,0.001,0.0254,0,1000,19561887
0,0.001,0.0404,0,1000,19561888
0,0.001,0.0408,0,1000,19561889
0,0.001,0.0686,0,1000,19561890
0,0.001,0.0174,0,1000,19561891
0,0.001,0.055,0,1000,19561892
0,0.001,0.076,0,1000,19561893
0,0.001,0.0582,0,1000,19561894
0,0.001,0.0437,0,1000,19561895
0,0.001,0.0911,0,1000,19561896
0,0.001,0.057,0,1000,19561897
0,0.001,0.0917,0,1000,19561898
0,0.001,0.0637,0,1000,19561899
0,0.001,0.0483,0,1000,19561900
0,0.001,0.0538,0,1000,19561901
0,0.001,0.0123,0,1000,19561902
0,0.001,0.0433,0,1000,19561903
0,0.001,0.0337,0,1000,19561904
0,0.001,0.0303,0,1000,19561905
0,0.001,0.0208,0,1000,19561906
0,0.001,0.0295,0,1000,19561907
0,0.001,0.1292,0,1000,19561908
0,0.001,0.0201,0,1000,19561909
0,0.001,0.0612,0,1000,19561910
0,0.001,0.0468,0,1000,19561911
0,0.001,0.0736,0,1000,19561912
0,0.001,0.0893,0,1000,19561913
0,0.001,0.0298,0,1000,19561914
0,0.001,0.0332,0,1000,19561915
0,0.001,0.1158,0,1000,19561916
0,0.001,0.0747,0,1000,19561917
0,0.001,0.0149,0,1000,19561918
0,0.001,0.0497,0,1000,19561919
0,0.001,0.0311,0,1000,19561920
0,0.001,0.024,0,1000,19561921
0,0.001,0.0961,0,1000,19561922
0,0.001,0.0183,0,1000,19561923
0,0.001,0.1586,0,1000,19561924
0,0.001,0.0452,0,1000,19561925
0,0.001,0.0312,0,1000,19561926
0,0.001,0.0512,0,1000,19561927
0,0.001,0.0476,0,1000,19561928
0,0.001,0.0127,0,1000,19561929
0,0.001,0.0173,0,1000,19561930
1,0.001,0.1138,0,1000,19561831
1,0.001,0.1224,0,1000,19561832
1,0.001,0.1208,0,1000,19561833
1,0.001,0.1162,0,1000,19561834
1,0.001,0.1096,0,1000,19561835
1,0.001,0.106,0,1000,19561836
1,0.001,0.1021,0,1000,19561837
1,0.001,0.1063,0,1000,19561838
1,0.001,0.0984,0,1000,19561839
1,0.001,0.1106,0,1000,19561840
1,0.001,0.11,0,1000,19561841
1,0.001,0.1078,0,1000,19561842
1,0.001,0.1052,0,1000,19561843
1,0.001,0.1073,0,1000,19561844
1,0.001,0.1154,0,1000,19561845
1,0.001,0.1164,0,1000,19561846
1,0.001,0.1112,0,1000,19561847
1,0.001,0.1064,0,1000,19561848
1,0.001,0.1152,0,1000,19561849
1,0.001,0.1146,0,1000,19561850
1,0.001,0.1359,0,1000,19561851
1,0.001,0.1055,0,1000,19561852
1,0.001,0.1004,0,1000,19561853
1,0.001,0.102,0,1000,19561854
1,0.001,0.09,0,1000,19561855
1,0.001,0.1161,0,1000,19561856
